Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.952289	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.964033	Infinity
WASTE	85000.001272	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3815.989810	Infinity
CO2_EMISSIONS	54152.922364	Infinity
RES_WIND	437816.248318	Infinity
RES_SOLAR	271201.452463	Infinity
RES_HYDRO	91375.519972	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2011.000628	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417392	44.416667
APPLES	54.985355	54.986111
CEREALSTRAW	36555.268052	36555.555556
CHERRIES	0.773509	194.444444
MAIZESTRAW	6388.886506	6388.888889
OLIVES	0.189263	55.555556
OSR	4222.222668	4222.222222
RICESTRAW	268.875616	268.877778
VINEYARDS	1499.999835	1500.000000
MISCANTHUS	0.072542	30638.888889
SWITCHGRASS	0.074709	32111.111111
WILLOW	0.059043	8277.777778
POPLAR	0.048281	888.888889
CP_RES	34138.344069	34138.483333
FUELWOOD_RES	12555.555551	12555.555556
LANDSCAPECARE	14172.545605	14172.544444
MSW	13958.571535	31515.361111
FUELWOODRW	28361.101069	28361.111111
OTHERSECRESID	6055.557023	6055.555556
SAWDUST	1722.223946	1722.222222
CP_RW	0.273544	77250.000000
GRASS_FOR_BIOGAS	781.939728	781.944444
MAIZE_SILAGE	2259.775160	2259.777778
SUGARBEETTOPS	583.323908	583.333333
MANURE_LIQ	6527.762161	6527.777778
MANURE_SOL	65138.890869	65138.888889
SLUDGE	3.049323	3.055556
