Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27300.000088	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.982600	Infinity
WASTE	85000.001058	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1609.770329	Infinity
CO2_EMISSIONS	38166.114379	Infinity
RES_WIND	437631.671666	Infinity
RES_SOLAR	272778.021327	Infinity
RES_HYDRO	92661.586712	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2876.435370	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889925	8.888889
APPLES	13.742300	13.741667
CEREALSTRAW	22194.424341	22194.444444
CHERRIES	194.444587	194.444444
MAIZESTRAW	1916.666501	1916.666667
OLIVES	1.337120	55.555556
OSR	1277.778263	1277.777778
RICESTRAW	100.827845	100.827778
VINEYARDS	361.112034	361.111111
MISCANTHUS	0.071950	21500.000000
SWITCHGRASS	0.074420	20666.666667
WILLOW	0.067990	17083.333333
POPLAR	0.058203	1638.888889
CP_RES	34138.483450	34138.483333
FUELWOOD_RES	3166.667440	3166.666667
LANDSCAPECARE	3543.140052	3543.138889
MSW	18386.026819	18386.155556
FUELWOODRW	24709.967205	24709.966667
OTHERSECRESID	1472.223483	1472.222222
SAWDUST	388.890296	388.888889
CP_RW	33125.143307	77250.000000
GRASS_FOR_BIOGAS	603.028662	603.027778
MAIZE_SILAGE	1742.805739	1742.805556
SUGARBEETTOPS	388.889652	388.888889
MANURE_LIQ	2638.889146	2638.888889
MANURE_SOL	12916.668396	12916.666667
SLUDGE	1.665955	1.666667
