Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.954483	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.835362	Infinity
WASTE	85000.001290	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10479.012944	Infinity
CO2_EMISSIONS	91747.211569	Infinity
RES_WIND	170817.603510	Infinity
RES_SOLAR	270062.403193	Infinity
RES_HYDRO	10803.656093	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	82811.752427	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.834828	88.833333
APPLES	1.079709	109.966667
CEREALSTRAW	53000.001554	53000.000000
CHERRIES	388.887087	388.888889
MAIZESTRAW	12472.223754	12472.222222
OLIVES	0.235554	166.666667
OSR	8833.334966	8833.333333
RICESTRAW	504.148815	504.147222
VINEYARDS	2944.445191	2944.444444
MISCANTHUS	3.056657	43694.444444
SWITCHGRASS	44021.000107	44055.555556
WILLOW	0.178932	10611.111111
POPLAR	0.114506	1750.000000
CP_RES	120840.160013	120840.166667
FUELWOOD_RES	44388.890303	44388.888889
LANDSCAPECARE	35431.345994	35431.344444
MSW	40333.001741	40333.000000
FUELWOODRW	34138.890302	34138.888889
OTHERSECRESID	15166.668329	15166.666667
SAWDUST	4444.446246	4444.444444
CP_RW	92999.100396	93000.000000
GRASS_FOR_BIOGAS	860.137412	860.138889
MAIZE_SILAGE	2485.827788	2485.833333
SUGARBEETTOPS	861.108520	861.111111
MANURE_LIQ	10583.300760	10583.333333
MANURE_SOL	117444.445382	117444.444444
SLUDGE	4.142957	4.166667
