Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.947453	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.963704	Infinity
WASTE	85000.000310	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11733.242740	Infinity
CO2_EMISSIONS	112822.445346	Infinity
RES_WIND	170945.486952	Infinity
RES_SOLAR	264735.496774	Infinity
RES_HYDRO	0.146114	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	79364.841797	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.833756	88.833333
APPLES	109.967004	109.966667
CEREALSTRAW	53000.000421	53000.000000
CHERRIES	388.889254	388.888889
MAIZESTRAW	12472.222643	12472.222222
OLIVES	166.666922	166.666667
OSR	8833.333763	8833.333333
RICESTRAW	504.147652	504.147222
VINEYARDS	2944.444832	2944.444444
MISCANTHUS	43694.444814	43694.444444
SWITCHGRASS	44055.555940	44055.555556
WILLOW	10611.110453	10611.111111
POPLAR	0.137282	1750.000000
CP_RES	120840.167070	120840.166667
FUELWOOD_RES	44388.889297	44388.888889
LANDSCAPECARE	35431.344860	35431.344444
MSW	40333.000436	40333.000000
FUELWOODRW	34138.889297	34138.888889
OTHERSECRESID	15166.667093	15166.666667
SAWDUST	4444.444889	4444.444444
CP_RW	93000.000333	93000.000000
GRASS_FOR_BIOGAS	860.137717	860.138889
MAIZE_SILAGE	2485.830774	2485.833333
SUGARBEETTOPS	861.109261	861.111111
MANURE_LIQ	10583.300819	10583.333333
MANURE_SOL	117444.444370	117444.444444
SLUDGE	4.162646	4.166667
