Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.866169	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.899963	Infinity
WASTE	85000.001949	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3745.999165	Infinity
CO2_EMISSIONS	69867.757638	Infinity
RES_WIND	423930.790788	Infinity
RES_SOLAR	271187.661547	Infinity
RES_HYDRO	91602.559834	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2080.330982	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	11.769661	88.833333
APPLES	0.462775	109.966667
CEREALSTRAW	2.952845	53000.000000
CHERRIES	0.749682	388.888889
MAIZESTRAW	2.792582	12472.222222
OLIVES	0.360616	166.666667
OSR	8833.209118	8833.333333
RICESTRAW	3.136223	504.147222
VINEYARDS	1.562284	2944.444444
MISCANTHUS	0.189492	43694.444444
SWITCHGRASS	0.194181	44055.555556
WILLOW	0.147636	10611.111111
POPLAR	0.124353	1750.000000
CP_RES	2.500986	120840.166667
FUELWOOD_RES	42917.198694	44388.888889
LANDSCAPECARE	35431.233752	35431.344444
MSW	1.662530	40333.000000
FUELWOODRW	33178.122966	34138.888889
OTHERSECRESID	15166.666053	15166.666667
SAWDUST	4444.446106	4444.444444
CP_RW	0.586504	93000.000000
GRASS_FOR_BIOGAS	860.091841	860.138889
MAIZE_SILAGE	2485.817693	2485.833333
SUGARBEETTOPS	860.965574	861.111111
MANURE_LIQ	10582.214331	10583.333333
MANURE_SOL	117444.446982	117444.444444
SLUDGE	4.154016	4.166667
