Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999262	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.979709	Infinity
WASTE	85000.000356	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3229.214045	Infinity
CO2_EMISSIONS	67172.550824	Infinity
RES_WIND	321215.806003	Infinity
RES_SOLAR	271873.263055	Infinity
RES_HYDRO	90138.602241	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	3402.728221	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.812650	88.833333
APPLES	0.134837	109.966667
CEREALSTRAW	36595.305797	53000.000000
CHERRIES	0.170444	388.888889
MAIZESTRAW	73.603069	12472.222222
OLIVES	0.081544	166.666667
OSR	8833.331776	8833.333333
RICESTRAW	504.123669	504.147222
VINEYARDS	0.325294	2944.444444
MISCANTHUS	0.047714	43694.444444
SWITCHGRASS	0.049364	44055.555556
WILLOW	0.037143	10611.111111
POPLAR	0.030745	1750.000000
CP_RES	0.659477	120840.166667
FUELWOOD_RES	44388.860420	44388.888889
LANDSCAPECARE	35431.342203	35431.344444
MSW	40332.994406	40333.000000
FUELWOODRW	34138.869857	34138.888889
OTHERSECRESID	15166.666482	15166.666667
SAWDUST	4444.444618	4444.444444
CP_RW	0.121082	93000.000000
GRASS_FOR_BIOGAS	860.137972	860.138889
MAIZE_SILAGE	2485.832338	2485.833333
SUGARBEETTOPS	861.108842	861.111111
MANURE_LIQ	10583.318277	10583.333333
MANURE_SOL	117444.444805	117444.444444
SLUDGE	4.161661	4.166667
