TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.790998	6175.858969	60.000000	0.000000	59.999998	60.000000	0.000000	0.356492	1.000000	0.843906	0.843906	0.052828	42472.798685
CCGT	3303.957277	83.678510	25.000000	4.000000	4.000142	Infinity	0.000000	0.001527	1.000000	0.054225	0.955769	0.070952	735.186096
CCGT_AMMONIA	0.041829	0.001059	25.000000	0.000000	0.000051	Infinity	0.000000	0.000000	1.000000	0.022564	0.590000	0.070952	0.009308
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.996434	2927.867576	25.000000	0.000000	209.999964	210.000000	0.000000	0.217508	1.000000	0.147113	1.000000	0.070952	267749.954530
WIND_ONSHORE	85646.986642	996.141021	30.000000	0.000000	74.999988	75.000000	0.000000	0.137880	1.000000	0.261118	1.000000	0.065051	46713.742714
WIND_OFFSHORE	320289.963361	2228.415619	30.000000	0.000000	59.785706	60.000000	0.000000	0.213045	1.000000	0.506139	1.000000	0.065051	37237.527053
HYDRO_RIVER	110988.218049	1109.785341	80.000000	0.000000	21.999996	22.000000	0.000000	0.073547	1.000000	0.474827	1.000000	0.051030	27782.034505
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.047915	0.003080	25.000000	0.000000	0.000031	Infinity	0.000000	0.000000	1.000000	0.058550	0.844900	0.070952	0.032119
IND_COGEN_WOOD	0.038927	0.001425	25.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.027420	0.844900	0.070952	0.005487
IND_COGEN_WASTE	0.058672	0.002163	25.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.069948	0.844900	0.070952	0.011941
IND_BOILER_GAS	0.038112	0.000764	17.000000	0.000000	0.000539	Infinity	0.000000	0.000002	1.000000	0.051453	0.944300	0.088699	0.006644
IND_BOILER_WOOD	0.034048	0.000681	17.000000	0.000000	0.000246	Infinity	0.000000	0.000000	1.000000	0.022775	0.894600	0.088699	0.007112
IND_BOILER_OIL	0.034217	0.000736	17.000000	0.000000	0.000520	Infinity	0.000000	0.000000	1.000000	0.006130	0.944300	0.088699	0.006404
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2212.276069	44.243981	17.000000	0.000000	16.005470	Infinity	0.000000	0.492229	1.000000	0.492433	0.894600	0.088699	462.077920
IND_DIRECT_ELEC	6212.207192	28.181143	15.000000	0.000000	16.021993	Infinity	0.000000	0.507767	1.000000	0.507453	0.944300	0.096342	23.552329
DHN_HP_ELEC	9614.520796	326.016166	25.000000	0.000000	24.295658	Infinity	0.000000	0.999997	1.000000	0.676296	0.944300	0.070952	4246.638086
DHN_COGEN_GAS	0.049805	0.001456	25.000000	0.000000	0.000037	Infinity	0.000000	0.000000	1.000000	0.041530	0.844900	0.070952	0.017957
DHN_COGEN_WOOD	0.034891	0.001277	25.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.019927	0.844900	0.070952	0.004918
DHN_COGEN_WASTE	0.050181	0.001850	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.037098	0.844900	0.070952	0.010213
DHN_COGEN_WET_BIOMASS	0.031796	0.002588	25.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.063880	0.745500	0.070952	0.021827
DHN_COGEN_BIO_HYDROLYSIS	0.071373	0.003488	15.000000	0.000000	0.000014	Infinity	0.000000	0.000001	1.000000	0.086178	0.844900	0.096342	0.009390
DHN_BOILER_GAS	0.008412	0.000169	17.000000	0.000000	0.000119	Infinity	0.000000	0.000000	1.000000	0.041556	0.944300	0.088699	0.001466
DHN_BOILER_WOOD	0.011442	0.000229	17.000000	0.000000	0.000083	Infinity	0.000000	0.000000	1.000000	0.031718	0.894600	0.088699	0.002390
DHN_BOILER_OIL	0.007440	0.000160	17.000000	0.000000	0.000113	Infinity	0.000000	0.000000	1.000000	0.019919	0.944300	0.088699	0.001392
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.060620	0.000072	30.000000	0.000000	0.000159	Infinity	0.000000	0.000001	1.000000	0.123803	1.000000	0.065051	0.035164
