Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.765082	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.691419	Infinity
WASTE	85000.001272	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11406.479326	Infinity
CO2_EMISSIONS	105638.352307	Infinity
RES_WIND	171138.169632	Infinity
RES_SOLAR	269612.737364	Infinity
RES_HYDRO	1.234394	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	81024.424383	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.834541	88.833333
APPLES	1.946243	109.966667
CEREALSTRAW	53000.001066	53000.000000
CHERRIES	388.886277	388.888889
MAIZESTRAW	12472.223291	12472.222222
OLIVES	0.540317	166.666667
OSR	8833.334567	8833.333333
RICESTRAW	504.148465	504.147222
VINEYARDS	2944.444332	2944.444444
MISCANTHUS	34966.309007	43694.444444
SWITCHGRASS	44055.540862	44055.555556
WILLOW	0.336727	10611.111111
POPLAR	0.210373	1750.000000
CP_RES	120840.167219	120840.166667
FUELWOOD_RES	44388.889752	44388.888889
LANDSCAPECARE	35431.345524	35431.344444
MSW	40333.001390	40333.000000
FUELWOODRW	34138.889750	34138.888889
OTHERSECRESID	15166.667936	15166.666667
SAWDUST	4444.445944	4444.444444
CP_RW	92999.879736	93000.000000
GRASS_FOR_BIOGAS	860.131144	860.138889
MAIZE_SILAGE	2485.816076	2485.833333
SUGARBEETTOPS	861.099902	861.111111
MANURE_LIQ	10583.189040	10583.333333
MANURE_SOL	117444.442527	117444.444444
SLUDGE	4.146544	4.166667
