TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.778173	6175.858696	60.000000	0.000000	59.999995	60.000000	0.000000	0.471884	1.000000	0.843906	0.843906	0.052828	42472.796811
CCGT	25385.949745	642.943676	25.000000	4.000000	30.735084	Infinity	0.000000	0.034916	1.000000	0.121898	0.955769	0.070952	5648.801036
CCGT_AMMONIA	0.034026	0.000862	25.000000	0.000000	0.000041	Infinity	0.000000	0.000000	1.000000	0.040379	0.590000	0.070952	0.007571
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.997227	2927.867687	25.000000	0.000000	209.999972	210.000000	0.000000	0.286503	1.000000	0.146393	1.000000	0.070952	267749.964641
WIND_ONSHORE	85646.997806	996.141151	30.000000	0.000000	74.999998	75.000000	0.000000	0.181228	1.000000	0.259283	1.000000	0.065051	46713.748804
WIND_OFFSHORE	0.479447	0.003336	30.000000	0.000000	0.000089	60.000000	0.000000	0.000000	1.000000	0.391249	1.000000	0.065051	0.055741
HYDRO_RIVER	31254.255450	312.515284	80.000000	0.000000	6.195193	22.000000	0.000000	0.025470	1.000000	0.441142	1.000000	0.051030	7823.414220
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.032942	0.002117	25.000000	0.000000	0.000022	Infinity	0.000000	0.000000	1.000000	0.056774	0.844900	0.070952	0.022082
IND_COGEN_WOOD	0.070338	0.002575	25.000000	0.000000	0.000060	Infinity	0.000000	0.000002	1.000000	0.313413	0.844900	0.070952	0.009914
IND_COGEN_WASTE	0.052967	0.001953	25.000000	0.000000	0.000017	Infinity	0.000000	0.000001	1.000000	0.094112	0.844900	0.070952	0.010780
IND_BOILER_GAS	0.018420	0.000369	17.000000	0.000000	0.000261	Infinity	0.000000	0.000000	1.000000	0.030462	0.944300	0.088699	0.003211
IND_BOILER_WOOD	1317.609279	26.351268	17.000000	0.000000	9.532696	Infinity	0.000000	0.400570	1.000000	0.765962	0.894600	0.088699	275.208941
IND_BOILER_OIL	0.017984	0.000387	17.000000	0.000000	0.000273	Infinity	0.000000	0.000000	1.000000	0.028520	0.944300	0.088699	0.003366
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1416.323204	28.325478	17.000000	0.000000	10.246876	Infinity	0.000000	0.432384	1.000000	0.769172	0.894600	0.088699	295.827311
IND_DIRECT_ELEC	7669.572115	34.792354	15.000000	0.000000	19.780703	Infinity	0.000000	0.167042	1.000000	0.153932	0.944300	0.096342	29.077634
DHN_HP_ELEC	7312.001893	247.940680	25.000000	0.000000	18.477249	Infinity	0.000000	0.999993	1.000000	0.733265	0.944300	0.070952	3229.638417
DHN_COGEN_GAS	0.075552	0.002209	25.000000	0.000000	0.000055	Infinity	0.000000	0.000001	1.000000	0.115201	0.844900	0.070952	0.027240
DHN_COGEN_WOOD	0.051150	0.001873	25.000000	0.000000	0.000044	Infinity	0.000000	0.000001	1.000000	0.150965	0.844900	0.070952	0.007210
DHN_COGEN_WASTE	0.048108	0.001774	25.000000	0.000000	0.000015	Infinity	0.000000	0.000001	1.000000	0.068053	0.844900	0.070952	0.009792
DHN_COGEN_WET_BIOMASS	0.020950	0.001705	25.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.035723	0.745500	0.070952	0.014382
DHN_COGEN_BIO_HYDROLYSIS	0.041888	0.002047	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.045007	0.844900	0.096342	0.005511
DHN_BOILER_GAS	0.005635	0.000113	17.000000	0.000000	0.000080	Infinity	0.000000	0.000000	1.000000	0.059403	0.944300	0.088699	0.000982
DHN_BOILER_WOOD	0.012969	0.000259	17.000000	0.000000	0.000094	Infinity	0.000000	0.000002	1.000000	0.274395	0.894600	0.088699	0.002709
DHN_BOILER_OIL	0.005226	0.000112	17.000000	0.000000	0.000079	Infinity	0.000000	0.000000	1.000000	0.057826	0.944300	0.088699	0.000978
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.038171	0.000045	30.000000	0.000000	0.000100	Infinity	0.000000	0.000001	1.000000	0.116852	1.000000	0.065051	0.022142
DEC_HP_ELEC	92026.133803	3836.979794	18.000000	0.000000	162.941559	Infinity	0.000000	0.999883	1.000000	0.339380	1.000000	0.085546	26867.433696
