Name	C_inv	C_maint	C_op
NUCLEAR	15359.466937	6175.859088	0.000000
CCGT	301.451033	107.604107	0.000000
CCGT_AMMONIA	0.002759	0.000985	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001394	2927.867662	0.000000
WIND_ONSHORE	5571.460217	996.141168	0.000000
WIND_OFFSHORE	20159.971321	2156.184363	0.000000
HYDRO_RIVER	5663.687346	1109.785413	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.001798	0.001629	0.000000
IND_COGEN_WOOD	0.001377	0.000710	0.000000
IND_COGEN_WASTE	0.001771	0.000920	0.000000
IND_BOILER_GAS	0.001093	0.000247	0.000000
IND_BOILER_WOOD	0.001206	0.000272	0.000000
IND_BOILER_OIL	0.001065	0.000258	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.390176	44.280776	0.000000
IND_DIRECT_ELEC	598.386860	28.175898	0.000000
DHN_HP_ELEC	654.791953	312.930133	0.000000
DHN_COGEN_GAS	0.002366	0.000975	0.000000
DHN_COGEN_WOOD	0.001058	0.000546	0.000000
DHN_COGEN_WASTE	0.001497	0.000778	0.000000
DHN_COGEN_WET_BIOMASS	0.000774	0.000887	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.002400	0.001217	0.000000
DHN_BOILER_GAS	0.000279	0.000063	0.000000
DHN_BOILER_WOOD	0.000441	0.000099	0.000000
DHN_BOILER_OIL	0.000266	0.000064	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.001950	0.000035	0.000000
DEC_HP_ELEC	7873.402831	3837.425624	0.000000
DEC_THHP_GAS	0.002202	0.000802	0.000000
DEC_COGEN_GAS	0.001843	0.001476	0.000000
DEC_COGEN_OIL	0.001691	0.001293	0.000000
DEC_ADVCOGEN_GAS	0.003214	0.000747	0.000000
DEC_ADVCOGEN_H2	0.003522	0.000818	0.000000
DEC_BOILER_GAS	0.002013	0.000681	0.000000
DEC_BOILER_WOOD	0.002114	0.000834	0.000000
DEC_BOILER_OIL	0.001573	0.001064	0.000000
DEC_SOLAR	0.038058	0.005262	0.000000
DEC_DIRECT_ELEC	0.002840	0.000129	0.000000
TRAMWAY_TROLLEY	662.296943	203.622546	0.000000
BUS_COACH_DIESEL	1567.870204	860.400360	0.000000
BUS_COACH_HYDIESEL	2.798544	1.177135	0.000000
BUS_COACH_CNG_STOICH	0.001297	0.000703	0.000000
BUS_COACH_FC_HYBRIDH2	0.001114	0.000324	0.000000
TRAIN_PUB	4450.016852	2755.793003	0.000000
CAR_GASOLINE	0.000170	0.000106	0.000000
CAR_DIESEL	0.000198	0.000120	0.000000
CAR_NG	0.000274	0.000166	0.000000
CAR_METHANOL	0.000143	0.000090	0.000000
CAR_HEV	0.000166	0.000138	0.000000
CAR_PHEV	0.093101	0.069396	0.000000
CAR_BEV	96307.556689	16289.794103	0.000000
CAR_FUEL_CELL	0.003409	0.000333	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	44.228785	40.125608	0.000000
BOAT_FREIGHT_NG	40.463389	36.262775	0.000000
BOAT_FREIGHT_METHANOL	0.000886	0.000804	0.000000
TRAIN_FREIGHT	111.058403	38.111603	0.000000
TRUCK_DIESEL	0.000506	0.000278	0.000000
TRUCK_METHANOL	0.000384	0.000211	0.000000
TRUCK_FUEL_CELL	5035.376984	1466.095405	0.000000
TRUCK_ELEC	0.009020	0.002466	0.000000
TRUCK_NG	0.000028	0.000015	0.000000
HABER_BOSCH	416.048354	101.371840	0.000000
CO2_TO_METHANOL	0.001629	0.000812	0.000000
E_WOOD_TO_METHANOL	684.327935	341.129547	0.000000
METHANE_TO_METHANOL	0.001254	0.000707	0.000000
OIL_TO_HVC	87.145707	4.808969	0.000000
GAS_TO_HVC	0.001184	0.000417	0.000000
BIOMASS_TO_HVC	0.002979	0.001108	0.000000
METHANOL_TO_HVC	324.950446	364.462017	0.000000
PHS	17.714777	0.000000	0.000000
BATT_LI	0.013511	0.000217	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.005779	0.000504	0.000000
TS_DEC_HP_ELEC	234.151927	20.428307	0.000000
TS_DEC_THHP_GAS	0.005580	0.000487	0.000000
TS_DEC_COGEN_GAS	0.005625	0.000491	0.000000
TS_DEC_COGEN_OIL	0.005636	0.000492	0.000000
TS_DEC_ADVCOGEN_GAS	0.005647	0.000493	0.000000
TS_DEC_ADVCOGEN_H2	0.005658	0.000494	0.000000
TS_DEC_BOILER_GAS	0.005586	0.000487	0.000000
TS_DEC_BOILER_WOOD	0.005654	0.000493	0.000000
TS_DEC_BOILER_OIL	0.005584	0.000487	0.000000
TS_DHN_DAILY	0.006578	0.000324	0.000000
TS_DHN_SEASONAL	660.143697	50.812959	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	30.137993	0.000000
H2_STORAGE	0.000000	17.966557	0.000000
DIESEL_STORAGE	0.000000	16.115336	0.000000
GASOLINE_STORAGE	0.000000	16.142332	0.000000
LFO_STORAGE	0.000000	17.573075	0.000000
AMMONIA_STORAGE	0.000000	16.734006	0.000000
METHANOL_STORAGE	0.000000	17.184732	0.000000
CO2_STORAGE	0.000000	6.306787	0.000000
JETFUEL_STORAGE	0.000000	4.827503	0.000000
WOOD_STORAGE	0.000000	9.694422	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1233.872571	0.000000	0.000000
GRID	10257.897362	0.000000	0.000000
