Name	GWP_constr	GWP_op
NUCLEAR	707.879992	0.000000
CCGT	37.815704	0.000000
CCGT_AMMONIA	0.000346	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.998497	0.000000
WIND_ONSHORE	1557.124988	0.000000
WIND_OFFSHORE	1201.017334	0.000000
HYDRO_RIVER	347.275454	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000679	0.000000
IND_COGEN_WOOD	0.000109	0.000000
IND_COGEN_WASTE	0.000203	0.000000
IND_BOILER_GAS	0.000126	0.000000
IND_BOILER_WOOD	0.000167	0.000000
IND_BOILER_OIL	0.000132	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	27.203659	0.000000
IND_DIRECT_ELEC	1.569863	0.000000
DHN_HP_ELEC	163.047255	0.000000
DHN_COGEN_GAS	0.000481	0.000000
DHN_COGEN_WOOD	0.000084	0.000000
DHN_COGEN_WASTE	0.000172	0.000000
DHN_COGEN_WET_BIOMASS	0.000299	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000218	0.000000
DHN_BOILER_GAS	0.000032	0.000000
DHN_BOILER_WOOD	0.000061	0.000000
DHN_BOILER_OIL	0.000033	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000580	0.000000
DEC_HP_ELEC	1492.808639	0.000000
DEC_THHP_GAS	0.001446	0.000000
DEC_COGEN_GAS	0.000770	0.000000
DEC_COGEN_OIL	0.000762	0.000000
DEC_ADVCOGEN_GAS	0.000478	0.000000
DEC_ADVCOGEN_H2	0.000524	0.000000
DEC_BOILER_GAS	0.000148	0.000000
DEC_BOILER_WOOD	0.000053	0.000000
DEC_BOILER_OIL	0.000129	0.000000
DEC_SOLAR	0.006925	0.000000
DEC_DIRECT_ELEC	0.000066	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
