Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.991463	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.970941	Infinity
WASTE	85000.002159	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1535.098698	Infinity
CO2_EMISSIONS	38166.147830	Infinity
RES_WIND	437987.005814	Infinity
RES_SOLAR	272498.639875	Infinity
RES_HYDRO	91689.825149	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2694.445766	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.892031	8.888889
APPLES	13.744520	13.741667
CEREALSTRAW	22194.434202	22194.444444
CHERRIES	194.446273	194.444444
MAIZESTRAW	1916.668586	1916.666667
OLIVES	0.990155	55.555556
OSR	1277.780182	1277.777778
RICESTRAW	100.830087	100.827778
VINEYARDS	361.113715	361.111111
MISCANTHUS	0.135529	21500.000000
SWITCHGRASS	0.140829	20666.666667
WILLOW	0.124146	17083.333333
POPLAR	0.108681	1638.888889
CP_RES	34138.485512	34138.483333
FUELWOOD_RES	3166.669147	3166.666667
LANDSCAPECARE	3543.141773	3543.138889
MSW	18385.872693	18386.155556
FUELWOODRW	24709.969117	24709.966667
OTHERSECRESID	1472.225207	1472.222222
SAWDUST	388.892061	388.888889
CP_RW	48125.412104	77250.000000
GRASS_FOR_BIOGAS	603.026493	603.027778
MAIZE_SILAGE	1742.804370	1742.805556
SUGARBEETTOPS	388.886561	388.888889
MANURE_LIQ	2638.884483	2638.888889
MANURE_SOL	12916.670133	12916.666667
SLUDGE	1.667153	1.666667
