Name	GWP_constr	GWP_op
NUCLEAR	707.879961	0.000000
CCGT	185.791368	0.000000
CCGT_AMMONIA	0.000358	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10533.766089	0.000000
WIND_ONSHORE	1557.124945	0.000000
WIND_OFFSHORE	0.001555	0.000000
HYDRO_RIVER	0.002494	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000890	0.000000
IND_COGEN_WOOD	0.000368	0.000000
IND_COGEN_WASTE	0.000413	0.000000
IND_BOILER_GAS	0.000220	0.000000
IND_BOILER_WOOD	15.362487	0.000000
IND_BOILER_OIL	0.000231	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	17.090330	0.000000
IND_DIRECT_ELEC	1.872861	0.000000
DHN_HP_ELEC	129.918273	0.000000
DHN_COGEN_GAS	0.001023	0.000000
DHN_COGEN_WOOD	0.000254	0.000000
DHN_COGEN_WASTE	0.000364	0.000000
DHN_COGEN_WET_BIOMASS	0.000590	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000323	0.000000
DHN_BOILER_GAS	0.000051	0.000000
DHN_BOILER_WOOD	0.000147	0.000000
DHN_BOILER_OIL	0.000050	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000682	0.000000
DEC_HP_ELEC	1292.322231	0.000000
DEC_THHP_GAS	0.011455	0.000000
DEC_COGEN_GAS	0.002076	0.000000
DEC_COGEN_OIL	0.002064	0.000000
DEC_ADVCOGEN_GAS	0.000924	0.000000
DEC_ADVCOGEN_H2	0.000836	0.000000
DEC_BOILER_GAS	0.000266	0.000000
DEC_BOILER_WOOD	27.148884	0.000000
DEC_BOILER_OIL	0.000232	0.000000
DEC_SOLAR	0.167580	0.000000
DEC_DIRECT_ELEC	0.000168	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
E_WOOD_TO_METHANOL	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
GAS_TO_HVC	0.000000	0.000000
BIOMASS_TO_HVC	0.000000	0.000000
METHANOL_TO_HVC	0.000000	0.000000
PHS	0.916299	0.000000
BATT_LI	0.001315	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000
TS_DEC_HP_ELEC	0.000000	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000
TS_DHN_SEASONAL	0.000000	0.000000
TS_HIGH_TEMP	0.000000	0.000000
GAS_STORAGE	0.000000	0.000000
H2_STORAGE	0.000000	0.000000
DIESEL_STORAGE	0.000000	0.000000
GASOLINE_STORAGE	0.000000	0.000000
LFO_STORAGE	0.000000	0.000000
AMMONIA_STORAGE	0.000000	0.000000
METHANOL_STORAGE	0.000000	0.000000
CO2_STORAGE	0.000000	0.000000
JETFUEL_STORAGE	0.000000	0.000000
WOOD_STORAGE	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
DHN	0.000000	0.000000
GRID	0.000000	0.000000
ALKALINE_ELECTROLYSIS	0.000000	0.000000
HT_ELECTROLYSIS	0.000000	0.000000
SMR	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
WOOD_TO_METHANE	0.000000	0.000000
CO2_TO_METHANE	0.000000	0.000000
E_WOOD_TO_METHANE	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000000	0.000000
ATM_CCS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
WOOD_TO_METHANOL	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
E_WOOD_TO_FT	0.000000	0.000000
WOOD_TO_FT	0.000000	0.000000
CO2_TO_FT	0.000000	0.000000
REFINERY_JETFUEL	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000
DAC_HT	0.000000	0.000000
DAC_LT	0.000000	0.000000
WOOD_GROWTH	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000
SEQUESTRATION	0.000000	0.000000
GHG_EMISSIONS	0.000000	0.000000
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	0.000000	19846.763318
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	0.000000	5087.405330
WASTE	0.000000	12758.500229
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	0.000000	1.263395
APPLES	0.000000	1.168727
CEREALSTRAW	0.000000	1305.624645
CHERRIES	0.000000	4.133062
MAIZESTRAW	0.000000	307.246093
OLIVES	0.000000	1.771321
OSR	0.000000	217.604154
RICESTRAW	0.000000	12.419433
VINEYARDS	0.000000	31.293037
MISCANTHUS	0.000000	2925.780124
SWITCHGRASS	0.000000	2949.960127
WILLOW	0.000000	580.639946
POPLAR	0.000000	0.024960
CP_RES	0.000000	1681.838231
