TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798245	6175.859123	60.000000	0.000000	60.000000	60.000000	0.000000	0.437619	1.000000	0.843906	0.843906	0.052828	42472.799744
CCGT	19667.415144	498.111764	25.000000	4.000000	23.811583	Infinity	0.000000	0.019717	1.000000	0.095808	0.955769	0.070952	4376.330851
CCGT_AMMONIA	0.009690	0.000245	25.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.008780	0.590000	0.070952	0.002156
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999993	2927.868072	25.000000	0.000000	210.000000	210.000000	0.000000	0.266410	1.000000	0.146785	1.000000	0.070952	267749.999916
WIND_ONSHORE	85646.999227	996.141167	30.000000	0.000000	74.999999	75.000000	0.000000	0.167981	1.000000	0.259148	1.000000	0.065051	46713.749578
WIND_OFFSHORE	22974.598625	159.845641	30.000000	0.000000	4.288466	60.000000	0.000000	0.017894	1.000000	0.482781	1.000000	0.065051	2671.071016
HYDRO_RIVER	110988.235366	1109.785514	80.000000	0.000000	21.999999	22.000000	0.000000	0.090380	1.000000	0.475332	1.000000	0.051030	27782.038840
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.010445	0.000671	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.015660	0.844900	0.070952	0.007002
IND_COGEN_WOOD	0.014970	0.000548	25.000000	0.000000	0.000013	Infinity	0.000000	0.000000	1.000000	0.042032	0.844900	0.070952	0.002110
IND_COGEN_WASTE	0.011681	0.000431	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.015178	0.844900	0.070952	0.002377
IND_BOILER_GAS	0.005574	0.000112	17.000000	0.000000	0.000079	Infinity	0.000000	0.000000	1.000000	0.019106	0.944300	0.088699	0.000972
IND_BOILER_WOOD	890.676755	17.812915	17.000000	0.000000	6.443906	Infinity	0.000000	0.331711	1.000000	0.824108	0.894600	0.088699	186.035580
IND_BOILER_OIL	0.005415	0.000116	17.000000	0.000000	0.000082	Infinity	0.000000	0.000000	1.000000	0.013781	0.944300	0.088699	0.001013
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1323.025178	26.459582	17.000000	0.000000	9.571879	Infinity	0.000000	0.492315	1.000000	0.823415	0.894600	0.088699	276.340160
IND_DIRECT_ELEC	6211.016771	28.175743	15.000000	0.000000	16.018922	Infinity	0.000000	0.175974	1.000000	0.175868	0.944300	0.096342	23.547816
DHN_HP_ELEC	6932.454279	235.070703	25.000000	0.000000	17.518142	Infinity	0.000000	0.999999	1.000000	0.756764	0.944300	0.070952	3061.996016
DHN_COGEN_GAS	0.016920	0.000495	25.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.021956	0.844900	0.070952	0.006101
DHN_COGEN_WOOD	0.007911	0.000290	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.015946	0.844900	0.070952	0.001115
DHN_COGEN_WASTE	0.009549	0.000352	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.009345	0.844900	0.070952	0.001943
DHN_COGEN_WET_BIOMASS	0.004990	0.000406	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.005647	0.745500	0.070952	0.003426
DHN_COGEN_BIO_HYDROLYSIS	0.009097	0.000445	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.008100	0.844900	0.096342	0.001197
DHN_BOILER_GAS	0.001229	0.000025	17.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.010043	0.944300	0.088699	0.000214
DHN_BOILER_WOOD	0.002012	0.000040	17.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.021575	0.894600	0.088699	0.000420
DHN_BOILER_OIL	0.001121	0.000024	17.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.008309	0.944300	0.088699	0.000210
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.008772	0.000010	30.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.027859	1.000000	0.065051	0.005088
DEC_HP_ELEC	92036.793242	3837.424233	18.000000	0.000000	162.960433	Infinity	0.000000	0.999999	1.000000	0.338947	1.000000	0.085546	26870.545766
DEC_THHP_GAS	0.025172	0.000736	20.000000	0.000000	0.000069	Infinity	0.000000	0.000000	1.000000	0.195139	1.000000	0.080243	0.026532
DEC_COGEN_GAS	0.015849	0.001019	20.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.021098	1.000000	0.080243	0.010624
DEC_COGEN_OIL	0.011551	0.000709	20.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.013330	1.000000	0.080243	0.008351
DEC_ADVCOGEN_GAS	0.020653	0.000385	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.004791	1.000000	0.080243	0.004932
DEC_ADVCOGEN_H2	0.018473	0.000344	20.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.003827	1.000000	0.080243	0.004411
DEC_BOILER_GAS	0.010571	0.000317	17.000000	0.000000	0.000056	Infinity	0.000000	0.000000	1.000000	0.021685	1.000000	0.088699	0.001172
DEC_BOILER_WOOD	0.022816	0.000798	17.000000	0.000000	0.000041	Infinity	0.000000	0.000000	1.000000	0.113259	1.000000	0.088699	0.000867
DEC_BOILER_OIL	0.008127	0.000487	17.000000	0.000000	0.000048	Infinity	0.000000	0.000000	1.000000	0.014722	1.000000	0.088699	0.001003
DEC_SOLAR	0.204965	0.002274	20.000000	0.000000	0.000271	20.000000	0.000000	0.000000	1.000000	0.080233	1.000000	0.080243	0.059853
DEC_DIRECT_ELEC	0.016197	0.000071	15.000000	0.000000	0.000371	Infinity	0.000000	0.000000	1.000000	0.038749	1.000000	0.096342	0.000546
TRAMWAY_TROLLEY	10181.127335	203.622547	30.000000	0.000000	16.289804	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	24305.472144	1285.024751	15.000000	0.000000	42.055355	Infinity	0.000000	0.447494	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.002308	0.000094	15.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.008038	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	14384.176212	751.258880	15.000000	0.000000	24.586654	Infinity	0.000000	0.261617	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.002129	0.000060	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.007075	0.296804	0.096342	0.000000
