Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.992802	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.822527	Infinity
WASTE	85000.000858	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10308.155159	Infinity
CO2_EMISSIONS	89954.756526	Infinity
RES_WIND	170413.123552	Infinity
RES_SOLAR	269718.930878	Infinity
RES_HYDRO	12835.207220	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	83020.765538	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.834019	88.833333
APPLES	1.942986	109.966667
CEREALSTRAW	53000.000779	53000.000000
CHERRIES	388.885791	388.888889
MAIZESTRAW	12472.222940	12472.222222
OLIVES	0.326698	166.666667
OSR	8833.334157	8833.333333
RICESTRAW	504.148055	504.147222
VINEYARDS	2944.444349	2944.444444
MISCANTHUS	3.325788	43694.444444
SWITCHGRASS	39020.072858	44055.555556
WILLOW	0.214623	10611.111111
POPLAR	0.121099	1750.000000
CP_RES	120840.158424	120840.166667
FUELWOOD_RES	44388.889509	44388.888889
LANDSCAPECARE	35431.345206	35431.344444
MSW	40333.000946	40333.000000
FUELWOODRW	34138.889494	34138.888889
OTHERSECRESID	15166.667527	15166.666667
SAWDUST	4444.445472	4444.444444
CP_RW	92998.758428	93000.000000
GRASS_FOR_BIOGAS	860.134501	860.138889
MAIZE_SILAGE	2485.821684	2485.833333
SUGARBEETTOPS	861.104795	861.111111
MANURE_LIQ	10583.263627	10583.333333
MANURE_SOL	117444.443624	117444.444444
SLUDGE	4.142895	4.166667
