Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.998609	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.985316	Infinity
WASTE	85000.000180	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	2413.670734	Infinity
CO2_EMISSIONS	38537.937053	Infinity
RES_WIND	434172.976429	Infinity
RES_SOLAR	272034.422664	Infinity
RES_HYDRO	92668.591004	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2321.062140	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889059	8.888889
APPLES	13.741746	13.741667
CEREALSTRAW	22194.444433	22194.444444
CHERRIES	194.444369	194.444444
MAIZESTRAW	1916.666715	1916.666667
OLIVES	0.150821	55.555556
OSR	1277.777892	1277.777778
RICESTRAW	100.827877	100.827778
VINEYARDS	361.111213	361.111111
MISCANTHUS	0.030981	21500.000000
SWITCHGRASS	0.032643	20666.666667
WILLOW	0.026079	17083.333333
POPLAR	0.021534	1638.888889
CP_RES	34138.483338	34138.483333
FUELWOOD_RES	3166.666752	3166.666667
LANDSCAPECARE	3543.139045	3543.138889
MSW	18386.145180	18386.155556
FUELWOODRW	24709.966731	24709.966667
OTHERSECRESID	1472.222401	1472.222222
SAWDUST	388.889104	388.888889
CP_RW	73126.328470	77250.000000
GRASS_FOR_BIOGAS	603.027229	603.027778
MAIZE_SILAGE	1742.805167	1742.805556
SUGARBEETTOPS	388.887793	388.888889
MANURE_LIQ	2638.887292	2638.888889
MANURE_SOL	12916.666916	12916.666667
SLUDGE	1.665935	1.666667
