Name	GWP_constr	GWP_op
NUCLEAR	707.879999	0.000000
CCGT	31.250758	0.000000
CCGT_AMMONIA	0.000068	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999787	0.000000
WIND_ONSHORE	1557.124998	0.000000
WIND_OFFSHORE	1245.699962	0.000000
HYDRO_RIVER	347.275494	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.000236	0.000000
IND_COGEN_WOOD	0.000030	0.000000
IND_COGEN_WASTE	0.000066	0.000000
IND_BOILER_GAS	0.000050	0.000000
IND_BOILER_WOOD	0.000057	0.000000
IND_BOILER_OIL	0.000051	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	27.203787	0.000000
IND_DIRECT_ELEC	1.768643	0.000000
DHN_HP_ELEC	166.680621	0.000000
DHN_COGEN_GAS	0.000156	0.000000
DHN_COGEN_WOOD	0.000029	0.000000
DHN_COGEN_WASTE	0.000060	0.000000
DHN_COGEN_WET_BIOMASS	0.000115	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000089	0.000000
DHN_BOILER_GAS	0.000012	0.000000
DHN_BOILER_WOOD	0.000021	0.000000
DHN_BOILER_OIL	0.000012	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000201	0.000000
DEC_HP_ELEC	1492.809409	0.000000
DEC_THHP_GAS	0.000505	0.000000
DEC_COGEN_GAS	0.000283	0.000000
DEC_COGEN_OIL	0.000264	0.000000
DEC_ADVCOGEN_GAS	0.000174	0.000000
DEC_ADVCOGEN_H2	0.000168	0.000000
DEC_BOILER_GAS	0.000060	0.000000
DEC_BOILER_WOOD	0.000021	0.000000
DEC_BOILER_OIL	0.000052	0.000000
DEC_SOLAR	0.002660	0.000000
DEC_DIRECT_ELEC	0.000027	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	0.000000	0.000000
TRUCK_NG	0.000000	0.000000
HABER_BOSCH	0.000000	0.000000
CO2_TO_METHANOL	0.000000	0.000000
E_WOOD_TO_METHANOL	0.000000	0.000000
METHANE_TO_METHANOL	0.000000	0.000000
OIL_TO_HVC	0.000000	0.000000
