Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.574944	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.865457	Infinity
WASTE	85000.002726	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4339.124261	Infinity
CO2_EMISSIONS	54492.823756	Infinity
RES_WIND	416126.766918	Infinity
RES_SOLAR	271083.037353	Infinity
RES_HYDRO	91683.105302	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2396.337966	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.415573	44.416667
APPLES	54.973042	54.986111
CEREALSTRAW	36555.340329	36555.555556
CHERRIES	1.834242	194.444444
MAIZESTRAW	6388.878441	6388.888889
OLIVES	0.604401	55.555556
OSR	4222.220453	4222.222222
RICESTRAW	268.868364	268.877778
VINEYARDS	1499.989341	1500.000000
MISCANTHUS	0.290853	30638.888889
SWITCHGRASS	0.300371	32111.111111
WILLOW	0.224051	8277.777778
POPLAR	0.176913	888.888889
CP_RES	31578.824301	34138.483333
FUELWOOD_RES	12555.551154	12555.555556
LANDSCAPECARE	14172.545403	14172.544444
MSW	31515.322362	31515.361111
FUELWOODRW	28361.107021	28361.111111
OTHERSECRESID	6055.557533	6055.555556
SAWDUST	1722.225220	1722.222222
CP_RW	0.847194	77250.000000
GRASS_FOR_BIOGAS	781.883909	781.944444
MAIZE_SILAGE	2259.757910	2259.777778
SUGARBEETTOPS	583.089600	583.333333
MANURE_LIQ	6527.333724	6527.777778
MANURE_SOL	65138.892592	65138.888889
SLUDGE	3.032143	3.055556
