Name	C_inv	C_maint	C_op
NUCLEAR	15359.466881	6175.859065	0.000000
CCGT	294.539419	105.136980	0.000000
CCGT_AMMONIA	0.002984	0.001065	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001124	2927.867131	0.000000
WIND_ONSHORE	5571.459906	996.141113	0.000000
WIND_OFFSHORE	20910.002577	2236.403012	0.000000
HYDRO_RIVER	5663.687676	1109.785478	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003966	0.003593	0.000000
IND_COGEN_WOOD	0.002578	0.001330	0.000000
IND_COGEN_WASTE	0.004091	0.002126	0.000000
IND_BOILER_GAS	0.003085	0.000697	0.000000
IND_BOILER_WOOD	0.002933	0.000661	0.000000
IND_BOILER_OIL	0.002957	0.000717	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.389934	44.280721	0.000000
IND_DIRECT_ELEC	890.927846	41.950607	0.000000
DHN_HP_ELEC	665.466708	318.031681	0.000000
DHN_COGEN_GAS	0.004566	0.001882	0.000000
DHN_COGEN_WOOD	0.002225	0.001148	0.000000
DHN_COGEN_WASTE	0.003268	0.001698	0.000000
DHN_COGEN_WET_BIOMASS	0.001701	0.001951	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.005227	0.002651	0.000000
DHN_BOILER_GAS	0.000703	0.000159	0.000000
DHN_BOILER_WOOD	0.000918	0.000207	0.000000
DHN_BOILER_OIL	0.000616	0.000149	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.008672	0.000157	0.000000
DEC_HP_ELEC	7875.887223	3838.636495	0.000000
DEC_THHP_GAS	0.004456	0.001623	0.000000
DEC_COGEN_GAS	0.004242	0.003398	0.000000
DEC_COGEN_OIL	0.003797	0.002903	0.000000
DEC_ADVCOGEN_GAS	0.007757	0.001801	0.000000
DEC_ADVCOGEN_H2	0.007531	0.001749	0.000000
DEC_BOILER_GAS	0.005793	0.001960	0.000000
DEC_BOILER_WOOD	0.005625	0.002219	0.000000
DEC_BOILER_OIL	0.004539	0.003070	0.000000
DEC_SOLAR	0.119653	0.016544	0.000000
DEC_DIRECT_ELEC	0.007727	0.000351	0.000000
TRAMWAY_TROLLEY	662.296964	203.622553	0.000000
BUS_COACH_DIESEL	0.003717	0.002040	0.000000
BUS_COACH_HYDIESEL	2234.282247	939.793072	0.000000
BUS_COACH_CNG_STOICH	0.001268	0.000688	0.000000
BUS_COACH_FC_HYBRIDH2	0.000710	0.000207	0.000000
TRAIN_PUB	4450.017524	2755.793419	0.000000
CAR_GASOLINE	0.000234	0.000147	0.000000
CAR_DIESEL	0.000371	0.000225	0.000000
CAR_NG	0.000628	0.000380	0.000000
CAR_METHANOL	0.000194	0.000122	0.000000
CAR_HEV	0.000289	0.000241	0.000000
CAR_PHEV	0.226635	0.168929	0.000000
CAR_BEV	96307.460709	16289.777869	0.000000
CAR_FUEL_CELL	0.013038	0.001274	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	63.911372	57.982210	0.000000
BOAT_FREIGHT_NG	20.538844	18.406651	0.000000
BOAT_FREIGHT_METHANOL	0.002180	0.001978	0.000000
TRAIN_FREIGHT	111.058372	38.111592	0.000000
TRUCK_DIESEL	0.015013	0.008239	0.000000
TRUCK_METHANOL	0.000289	0.000159	0.000000
TRUCK_FUEL_CELL	3207.919326	934.014633	0.000000
TRUCK_ELEC	3731.529162	1020.059871	0.000000
TRUCK_NG	0.000079	0.000043	0.000000
HABER_BOSCH	610.466711	148.742648	0.000000
CO2_TO_METHANOL	346.794893	172.873236	0.000000
E_WOOD_TO_METHANOL	0.003246	0.001618	0.000000
METHANE_TO_METHANOL	301.379229	169.904886	0.000000
OIL_TO_HVC	87.146729	4.809025	0.000000
GAS_TO_HVC	0.003244	0.001143	0.000000
BIOMASS_TO_HVC	0.003212	0.001194	0.000000
METHANOL_TO_HVC	324.950816	364.462431	0.000000
PHS	17.714747	0.000000	0.000000
BATT_LI	0.025902	0.000416	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.014503	0.001265	0.000000
TS_DEC_HP_ELEC	274.473812	23.946142	0.000000
TS_DEC_THHP_GAS	0.014435	0.001259	0.000000
TS_DEC_COGEN_GAS	0.014410	0.001257	0.000000
TS_DEC_COGEN_OIL	0.014405	0.001257	0.000000
TS_DEC_ADVCOGEN_GAS	0.014413	0.001257	0.000000
TS_DEC_ADVCOGEN_H2	0.014426	0.001259	0.000000
TS_DEC_BOILER_GAS	0.014427	0.001259	0.000000
TS_DEC_BOILER_WOOD	0.014423	0.001258	0.000000
TS_DEC_BOILER_OIL	0.014396	0.001256	0.000000
TS_DHN_DAILY	0.014706	0.000723	0.000000
TS_DHN_SEASONAL	818.467600	62.999557	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	35.215384	0.000000
H2_STORAGE	0.000000	20.538037	0.000000
DIESEL_STORAGE	0.000000	18.477401	0.000000
GASOLINE_STORAGE	0.000000	18.484303	0.000000
LFO_STORAGE	0.000000	20.231147	0.000000
AMMONIA_STORAGE	0.000000	19.190776	0.000000
METHANOL_STORAGE	0.000000	19.742828	0.000000
CO2_STORAGE	0.000000	7.339001	0.000000
JETFUEL_STORAGE	0.000000	5.612412	0.000000
WOOD_STORAGE	0.000000	11.285729	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1294.380417	0.000000	0.000000
GRID	10298.289986	0.000000	0.000000
ALKALINE_ELECTROLYSIS	2631.093523	1311.569637	0.000000
HT_ELECTROLYSIS	2513.701861	1253.051253	0.000000
SMR	0.002209	0.002873	0.000000
BIO_HYDROLYSIS	958.940136	678.633225	0.000000
H2_BIOMASS	0.002248	0.002232	0.000000
WOOD_TO_METHANE	0.002943	0.001467	0.000000
CO2_TO_METHANE	0.002631	0.001311	0.000000
E_WOOD_TO_METHANE	0.002920	0.001455	0.000000
BIOMETHANATION	0.003031	0.001511	0.000000
PYROLYSIS_TO_LFO	0.003436	0.001937	0.000000
PYROLYSIS_TO_FUELS	0.002711	0.001528	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	466.546049	320.220158	0.000000
WOOD_TO_METHANOL	0.003564	0.001777	0.000000
AMMONIA_TO_H2	0.001786	0.002323	0.000000
E_WOOD_TO_FT	0.003787	0.001888	0.000000
WOOD_TO_FT	0.003208	0.001599	0.000000
CO2_TO_FT	690.340260	344.126621	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.006574	0.003428	0.000000
DAC_LT	2333.529968	1163.274033	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775995	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
