Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.997281	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.970278	Infinity
WASTE	85000.000766	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3292.619528	Infinity
CO2_EMISSIONS	65499.889219	Infinity
RES_WIND	355104.484725	Infinity
RES_SOLAR	271915.277365	Infinity
RES_HYDRO	90434.679502	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2945.546257	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.756618	88.833333
APPLES	0.230542	109.966667
CEREALSTRAW	16535.981344	53000.000000
CHERRIES	0.329239	388.888889
MAIZESTRAW	131.595518	12472.222222
OLIVES	0.178674	166.666667
OSR	8833.330334	8833.333333
RICESTRAW	504.031391	504.147222
VINEYARDS	0.724160	2944.444444
MISCANTHUS	0.089171	43694.444444
SWITCHGRASS	0.092220	44055.555556
WILLOW	0.059317	10611.111111
POPLAR	0.048689	1750.000000
CP_RES	1.298293	120840.166667
FUELWOOD_RES	44388.867948	44388.888889
LANDSCAPECARE	35431.322698	35431.344444
MSW	40332.862788	40333.000000
FUELWOODRW	34138.888583	34138.888889
OTHERSECRESID	15166.666661	15166.666667
SAWDUST	4444.444968	4444.444444
CP_RW	0.227965	93000.000000
GRASS_FOR_BIOGAS	860.130177	860.138889
MAIZE_SILAGE	2485.829763	2485.833333
SUGARBEETTOPS	861.091944	861.111111
MANURE_LIQ	10583.234021	10583.333333
MANURE_SOL	117444.445340	117444.444444
SLUDGE	4.151507	4.166667
