Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999980	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.892678	Infinity
WASTE	85000.000823	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	10972.785037	Infinity
CO2_EMISSIONS	95259.804547	Infinity
RES_WIND	171100.217053	Infinity
RES_SOLAR	270336.161611	Infinity
RES_HYDRO	7471.881772	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	82467.766980	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.834181	88.833333
APPLES	1.860419	109.966667
CEREALSTRAW	53000.000741	53000.000000
CHERRIES	388.887871	388.888889
MAIZESTRAW	12472.223010	12472.222222
OLIVES	0.395819	166.666667
OSR	8833.334239	8833.333333
RICESTRAW	504.148108	504.147222
VINEYARDS	2944.444639	2944.444444
MISCANTHUS	9966.914376	43694.444444
SWITCHGRASS	44055.554984	44055.555556
WILLOW	0.194172	10611.111111
POPLAR	0.121123	1750.000000
CP_RES	120840.092471	120840.166667
FUELWOOD_RES	44388.889533	44388.888889
LANDSCAPECARE	35431.345220	35431.344444
MSW	40333.001113	40333.000000
FUELWOODRW	34138.889541	34138.888889
OTHERSECRESID	15166.667557	15166.666667
SAWDUST	4444.445479	4444.444444
CP_RW	92999.783833	93000.000000
GRASS_FOR_BIOGAS	860.133570	860.138889
MAIZE_SILAGE	2485.823460	2485.833333
SUGARBEETTOPS	861.103714	861.111111
MANURE_LIQ	10583.289884	10583.333333
MANURE_SOL	117444.444659	117444.444444
SLUDGE	4.144348	4.166667
