Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999664	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.984094	Infinity
WASTE	85000.000113	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3723.114606	Infinity
CO2_EMISSIONS	69963.217418	Infinity
RES_WIND	290774.145805	Infinity
RES_SOLAR	271603.215175	Infinity
RES_HYDRO	90066.090018	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	4237.689051	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.813208	88.833333
APPLES	0.076376	109.966667
CEREALSTRAW	51636.880003	53000.000000
CHERRIES	0.103575	388.888889
MAIZESTRAW	32.704480	12472.222222
OLIVES	0.053525	166.666667
OSR	8833.332283	8833.333333
RICESTRAW	504.137439	504.147222
VINEYARDS	0.190079	2944.444444
MISCANTHUS	0.031852	43694.444444
SWITCHGRASS	0.032983	44055.555556
WILLOW	0.022341	10611.111111
POPLAR	0.017135	1750.000000
CP_RES	0.360342	120840.166667
FUELWOOD_RES	44388.865385	44388.888889
LANDSCAPECARE	35431.343471	35431.344444
MSW	40332.977394	40333.000000
FUELWOODRW	34138.878886	34138.888889
OTHERSECRESID	15166.666423	15166.666667
SAWDUST	4444.444394	4444.444444
CP_RW	0.072415	93000.000000
GRASS_FOR_BIOGAS	860.137990	860.138889
MAIZE_SILAGE	2485.832583	2485.833333
SUGARBEETTOPS	861.109040	861.111111
MANURE_LIQ	10583.296884	10583.333333
MANURE_SOL	117444.444494	117444.444444
SLUDGE	4.164870	4.166667
