Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.998434	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.976775	Infinity
WASTE	85000.000764	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1835.344984	Infinity
CO2_EMISSIONS	38166.117485	Infinity
RES_WIND	437054.256840	Infinity
RES_SOLAR	272545.249684	Infinity
RES_HYDRO	92618.327412	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2636.609988	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889708	8.888889
APPLES	13.742206	13.741667
CEREALSTRAW	22194.444154	22194.444444
CHERRIES	194.444732	194.444444
MAIZESTRAW	1916.666995	1916.666667
OLIVES	1.059231	55.555556
OSR	1277.778394	1277.777778
RICESTRAW	100.828333	100.827778
VINEYARDS	361.111846	361.111111
MISCANTHUS	0.062485	21500.000000
SWITCHGRASS	0.064992	20666.666667
WILLOW	0.055502	17083.333333
POPLAR	0.007883	1638.888889
CP_RES	34138.483469	34138.483333
FUELWOOD_RES	3166.667303	3166.666667
LANDSCAPECARE	3543.139754	3543.138889
MSW	18386.113292	18386.155556
FUELWOODRW	24709.967215	24709.966667
OTHERSECRESID	1472.223147	1472.222222
SAWDUST	388.889928	388.888889
CP_RW	63125.386510	77250.000000
GRASS_FOR_BIOGAS	603.025844	603.027778
MAIZE_SILAGE	1742.803954	1742.805556
SUGARBEETTOPS	388.886384	388.888889
MANURE_LIQ	2638.885070	2638.888889
MANURE_SOL	12916.667859	12916.666667
SLUDGE	1.663604	1.666667
