Name	C_inv	C_maint	C_op
NUCLEAR	15359.466905	6175.859075	0.000000
CCGT	405.709306	144.819499	0.000000
CCGT_AMMONIA	0.004634	0.001654	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001400	2927.867675	0.000000
WIND_ONSHORE	5571.460223	996.141170	0.000000
WIND_OFFSHORE	18598.180064	1989.144944	0.000000
HYDRO_RIVER	5663.686927	1109.785331	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.002708	0.002454	0.000000
IND_COGEN_WOOD	0.002199	0.001135	0.000000
IND_COGEN_WASTE	0.002711	0.001409	0.000000
IND_BOILER_GAS	0.001745	0.000394	0.000000
IND_BOILER_WOOD	0.001912	0.000431	0.000000
IND_BOILER_OIL	0.001701	0.000412	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.389852	44.280703	0.000000
IND_DIRECT_ELEC	598.392224	28.176151	0.000000
DHN_HP_ELEC	643.759187	307.657489	0.000000
DHN_COGEN_GAS	0.003659	0.001508	0.000000
DHN_COGEN_WOOD	0.001621	0.000836	0.000000
DHN_COGEN_WASTE	0.002331	0.001211	0.000000
DHN_COGEN_WET_BIOMASS	0.001228	0.001409	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.003814	0.001934	0.000000
DHN_BOILER_GAS	0.000400	0.000090	0.000000
DHN_BOILER_WOOD	0.000668	0.000151	0.000000
DHN_BOILER_OIL	0.000379	0.000092	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.003644	0.000066	0.000000
DEC_HP_ELEC	7873.399433	3837.423968	0.000000
DEC_THHP_GAS	0.003502	0.001276	0.000000
DEC_COGEN_GAS	0.002937	0.002353	0.000000
DEC_COGEN_OIL	0.002683	0.002051	0.000000
DEC_ADVCOGEN_GAS	0.005131	0.001192	0.000000
DEC_ADVCOGEN_H2	0.005530	0.001284	0.000000
DEC_BOILER_GAS	0.003185	0.001077	0.000000
