Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.995838	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.966407	Infinity
WASTE	85000.000571	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3671.596635	Infinity
CO2_EMISSIONS	39101.300873	Infinity
RES_WIND	404702.498581	Infinity
RES_SOLAR	271394.362509	Infinity
RES_HYDRO	92262.834865	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2727.459543	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889592	8.888889
APPLES	13.742266	13.741667
CEREALSTRAW	22194.444852	22194.444444
CHERRIES	194.444863	194.444444
MAIZESTRAW	1916.667160	1916.666667
OLIVES	55.555602	55.555556
OSR	1277.778345	1277.777778
RICESTRAW	100.828402	100.827778
VINEYARDS	361.111635	361.111111
MISCANTHUS	154.992042	21500.000000
SWITCHGRASS	20665.467081	20666.666667
WILLOW	0.424112	17083.333333
POPLAR	0.164231	1638.888889
CP_RES	34138.483668	34138.483333
FUELWOOD_RES	3166.667129	3166.666667
LANDSCAPECARE	3543.139439	3543.138889
MSW	18386.155582	18386.155556
FUELWOODRW	24709.967079	24709.966667
OTHERSECRESID	1472.222818	1472.222222
SAWDUST	388.889580	388.888889
CP_RW	77249.984664	77250.000000
GRASS_FOR_BIOGAS	603.028019	603.027778
MAIZE_SILAGE	1742.804227	1742.805556
SUGARBEETTOPS	388.889002	388.888889
MANURE_LIQ	2638.887095	2638.888889
MANURE_SOL	12916.667363	12916.666667
SLUDGE	1.666116	1.666667
