Name	C_inv	C_maint	C_op
NUCLEAR	15359.466170	6175.858779	0.000000
CCGT	1132.433457	404.226484	0.000000
CCGT_AMMONIA	0.003801	0.001357	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001554	2927.867977	0.000000
WIND_ONSHORE	5571.458994	996.140950	0.000000
WIND_OFFSHORE	6723.860787	719.142069	0.000000
HYDRO_RIVER	5663.685969	1109.785143	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.004796	0.004345	0.000000
IND_COGEN_WOOD	0.004032	0.002081	0.000000
IND_COGEN_WASTE	0.005104	0.002652	0.000000
IND_BOILER_GAS	0.003342	0.000755	0.000000
IND_BOILER_WOOD	0.003777	0.000852	0.000000
IND_BOILER_OIL	0.003234	0.000784	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.277419	44.255352	0.000000
IND_DIRECT_ELEC	598.388328	28.175967	0.000000
DHN_HP_ELEC	547.456799	261.633834	0.000000
DHN_COGEN_GAS	0.006188	0.002550	0.000000
DHN_COGEN_WOOD	0.002794	0.001442	0.000000
DHN_COGEN_WASTE	0.004161	0.002162	0.000000
DHN_COGEN_WET_BIOMASS	0.002185	0.002507	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.005559	0.002820	0.000000
DHN_BOILER_GAS	0.000687	0.000155	0.000000
DHN_BOILER_WOOD	0.001020	0.000230	0.000000
DHN_BOILER_OIL	0.000618	0.000150	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.005424	0.000098	0.000000
DEC_HP_ELEC	7875.881285	3838.633601	0.000000
DEC_THHP_GAS	0.007918	0.002884	0.000000
DEC_COGEN_GAS	0.006323	0.005065	0.000000
DEC_COGEN_OIL	0.005026	0.003843	0.000000
DEC_ADVCOGEN_GAS	0.009485	0.002203	0.000000
DEC_ADVCOGEN_H2	0.008889	0.002064	0.000000
DEC_BOILER_GAS	0.006115	0.002069	0.000000
DEC_BOILER_WOOD	0.006624	0.002613	0.000000
DEC_BOILER_OIL	0.004735	0.003202	0.000000
DEC_SOLAR	0.079332	0.010969	0.000000
DEC_DIRECT_ELEC	0.007851	0.000356	0.000000
TRAMWAY_TROLLEY	662.296853	203.622519	0.000000
BUS_COACH_DIESEL	1287.147371	706.348050	0.000000
BUS_COACH_HYDIESEL	0.000855	0.000359	0.000000
BUS_COACH_CNG_STOICH	286.166946	155.134053	0.000000
BUS_COACH_FC_HYBRIDH2	0.000488	0.000142	0.000000
TRAIN_PUB	4450.010426	2755.789023	0.000000
CAR_GASOLINE	0.000559	0.000350	0.000000
CAR_DIESEL	0.001012	0.000614	0.000000
CAR_NG	0.001116	0.000676	0.000000
CAR_METHANOL	0.000415	0.000260	0.000000
CAR_HEV	0.000520	0.000433	0.000000
CAR_PHEV	0.217690	0.162262	0.000000
CAR_BEV	96307.466058	16289.778773	0.000000
CAR_FUEL_CELL	0.016568	0.001619	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.007994	0.007253	0.000000
BOAT_FREIGHT_NG	85.228944	76.381097	0.000000
BOAT_FREIGHT_METHANOL	0.002072	0.001879	0.000000
TRAIN_FREIGHT	111.058414	38.111607	0.000000
TRUCK_DIESEL	1063.092787	583.388929	0.000000
TRUCK_METHANOL	0.001572	0.000863	0.000000
TRUCK_FUEL_CELL	3732.384654	1086.717441	0.000000
TRUCK_ELEC	0.009050	0.002474	0.000000
TRUCK_NG	0.000171	0.000093	0.000000
HABER_BOSCH	412.081967	100.405414	0.000000
CO2_TO_METHANOL	0.003974	0.001981	0.000000
E_WOOD_TO_METHANOL	684.324535	341.127852	0.000000
METHANE_TO_METHANOL	0.003727	0.002101	0.000000
OIL_TO_HVC	87.145691	4.808968	0.000000
GAS_TO_HVC	0.003028	0.001067	0.000000
BIOMASS_TO_HVC	0.007582	0.002819	0.000000
METHANOL_TO_HVC	324.949494	364.460949	0.000000
PHS	17.714736	0.000000	0.000000
BATT_LI	0.028836	0.000463	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.012930	0.001128	0.000000
