Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.868240	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.893657	Infinity
WASTE	85000.002068	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11367.615463	Infinity
CO2_EMISSIONS	100368.938872	Infinity
RES_WIND	171202.605106	Infinity
RES_SOLAR	271142.224429	Infinity
RES_HYDRO	2489.828173	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	82109.208168	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.836196	88.833333
APPLES	2.398107	109.966667
CEREALSTRAW	53000.002889	53000.000000
CHERRIES	388.889526	388.888889
MAIZESTRAW	12472.225063	12472.222222
OLIVES	0.433737	166.666667
OSR	8833.336274	8833.333333
RICESTRAW	504.150160	504.147222
VINEYARDS	2944.446638	2944.444444
MISCANTHUS	24966.202944	43694.444444
SWITCHGRASS	44055.499233	44055.555556
WILLOW	0.181125	10611.111111
POPLAR	0.128458	1750.000000
CP_RES	120840.169203	120840.166667
FUELWOOD_RES	44388.891640	44388.888889
LANDSCAPECARE	35431.347315	35431.344444
MSW	40333.003053	40333.000000
FUELWOODRW	34138.891633	34138.888889
OTHERSECRESID	15166.669631	15166.666667
SAWDUST	4444.447554	4444.444444
CP_RW	92999.922134	93000.000000
GRASS_FOR_BIOGAS	860.137187	860.138889
MAIZE_SILAGE	2485.825224	2485.833333
SUGARBEETTOPS	861.107937	861.111111
MANURE_LIQ	10583.285847	10583.333333
MANURE_SOL	117444.446505	117444.444444
SLUDGE	4.151720	4.166667
