Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.994598	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.886684	Infinity
WASTE	85000.002601	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	6771.435972	Infinity
CO2_EMISSIONS	77358.598887	Infinity
RES_WIND	220619.158081	Infinity
RES_SOLAR	270873.339756	Infinity
RES_HYDRO	89400.844694	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	15158.171351	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.830321	88.833333
APPLES	0.718406	109.966667
CEREALSTRAW	52999.024018	53000.000000
CHERRIES	1.012845	388.888889
MAIZESTRAW	12472.219932	12472.222222
OLIVES	0.448717	166.666667
OSR	8833.333700	8833.333333
RICESTRAW	504.145943	504.147222
VINEYARDS	3.062986	2944.444444
MISCANTHUS	0.428744	43694.444444
SWITCHGRASS	0.453123	44055.555556
WILLOW	0.238610	10611.111111
POPLAR	0.169449	1750.000000
CP_RES	31192.373898	120840.166667
FUELWOOD_RES	44388.879091	44388.888889
LANDSCAPECARE	35431.345099	35431.344444
MSW	40332.635351	40333.000000
FUELWOODRW	34138.885242	34138.888889
OTHERSECRESID	15166.668358	15166.666667
SAWDUST	4444.447221	4444.444444
CP_RW	0.770920	93000.000000
GRASS_FOR_BIOGAS	860.129822	860.138889
MAIZE_SILAGE	2485.816315	2485.833333
SUGARBEETTOPS	861.097048	861.111111
MANURE_LIQ	10583.246949	10583.333333
MANURE_SOL	117444.447512	117444.444444
SLUDGE	4.158094	4.166667
