Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.984078	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.981356	Infinity
WASTE	85000.000074	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11532.192595	Infinity
CO2_EMISSIONS	109943.125317	Infinity
RES_WIND	171037.042664	Infinity
RES_SOLAR	266464.876192	Infinity
RES_HYDRO	0.066351	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	80009.452388	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.833423	88.833333
APPLES	109.966719	109.966667
CEREALSTRAW	53000.000084	53000.000000
CHERRIES	388.888955	388.888889
MAIZESTRAW	12472.222307	12472.222222
OLIVES	166.666676	166.666667
OSR	8833.333422	8833.333333
RICESTRAW	504.147312	504.147222
VINEYARDS	2944.444516	2944.444444
MISCANTHUS	43694.442004	43694.444444
SWITCHGRASS	44055.555592	44055.555556
WILLOW	998.065093	10611.111111
POPLAR	0.035418	1750.000000
CP_RES	120840.166739	120840.166667
FUELWOOD_RES	44388.888969	44388.888889
LANDSCAPECARE	35431.344529	35431.344444
MSW	40333.000093	40333.000000
FUELWOODRW	34138.888970	34138.888889
OTHERSECRESID	15166.666756	15166.666667
SAWDUST	4444.444541	4444.444444
CP_RW	93000.000087	93000.000000
GRASS_FOR_BIOGAS	860.138504	860.138889
MAIZE_SILAGE	2485.832500	2485.833333
SUGARBEETTOPS	861.110538	861.111111
MANURE_LIQ	10583.324924	10583.333333
MANURE_SOL	117444.444346	117444.444444
SLUDGE	4.164486	4.166667
