Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999884	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.944914	Infinity
WASTE	85000.001357	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	7169.626722	Infinity
CO2_EMISSIONS	55879.480574	Infinity
RES_WIND	226310.185003	Infinity
RES_SOLAR	270427.684098	Infinity
RES_HYDRO	90722.597926	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	26280.300844	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.418267	44.416667
APPLES	54.987463	54.986111
CEREALSTRAW	36555.557113	36555.555556
CHERRIES	194.444843	194.444444
MAIZESTRAW	6388.890345	6388.888889
OLIVES	0.661720	55.555556
OSR	4222.223794	4222.222222
RICESTRAW	268.879296	268.877778
VINEYARDS	1500.001150	1500.000000
MISCANTHUS	27887.899801	30638.888889
SWITCHGRASS	32110.950416	32111.111111
WILLOW	0.359458	8277.777778
POPLAR	0.211530	888.888889
CP_RES	34138.484500	34138.483333
FUELWOOD_RES	12555.556910	12555.555556
LANDSCAPECARE	14172.545985	14172.544444
MSW	31515.362871	31515.361111
FUELWOODRW	28361.112504	28361.111111
OTHERSECRESID	6055.557187	6055.555556
SAWDUST	1722.224001	1722.222222
CP_RW	77249.718568	77250.000000
GRASS_FOR_BIOGAS	781.940893	781.944444
MAIZE_SILAGE	2259.770218	2259.777778
SUGARBEETTOPS	583.328067	583.333333
MANURE_LIQ	6527.758420	6527.777778
MANURE_SOL	65138.890475	65138.888889
SLUDGE	3.051760	3.055556
