TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.789223	6175.858931	60.000000	0.000000	59.999998	60.000000	0.000000	0.369163	1.000000	0.843906	0.843906	0.052828	42472.798426
CCGT	6549.261025	165.871516	25.000000	4.000000	7.929271	Infinity	0.000000	0.003223	1.000000	0.055746	0.955769	0.070952	1457.320795
CCGT_AMMONIA	0.045897	0.001162	25.000000	0.000000	0.000056	Infinity	0.000000	0.000000	1.000000	0.041929	0.590000	0.070952	0.010213
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999896	2927.868059	25.000000	0.000000	209.999999	210.000000	0.000000	0.225112	1.000000	0.147030	1.000000	0.070952	267749.998675
WIND_ONSHORE	85646.985808	996.141011	30.000000	0.000000	74.999988	75.000000	0.000000	0.142605	1.000000	0.260796	1.000000	0.065051	46713.742259
WIND_OFFSHORE	267595.549695	1861.794532	30.000000	0.000000	49.949704	60.000000	0.000000	0.183958	1.000000	0.505140	1.000000	0.065051	31111.173189
HYDRO_RIVER	110988.194555	1109.785106	80.000000	0.000000	21.999991	22.000000	0.000000	0.075939	1.000000	0.473444	1.000000	0.051030	27782.028624
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.070503	0.004532	25.000000	0.000000	0.000046	Infinity	0.000000	0.000001	1.000000	0.106940	0.844900	0.070952	0.047260
IND_COGEN_WOOD	0.044748	0.001638	25.000000	0.000000	0.000038	Infinity	0.000000	0.000000	1.000000	0.076515	0.844900	0.070952	0.006307
IND_COGEN_WASTE	0.061724	0.002275	25.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.078162	0.844900	0.070952	0.012563
IND_BOILER_GAS	0.125764	0.002520	17.000000	0.000000	0.001780	Infinity	0.000000	0.000011	1.000000	0.100978	0.944300	0.088699	0.021925
IND_BOILER_WOOD	0.033321	0.000666	17.000000	0.000000	0.000241	Infinity	0.000000	0.000001	1.000000	0.093445	0.894600	0.088699	0.006960
IND_BOILER_OIL	0.031372	0.000675	17.000000	0.000000	0.000477	Infinity	0.000000	0.000000	1.000000	0.013829	0.944300	0.088699	0.005871
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2213.870258	44.275864	17.000000	0.000000	16.017004	Infinity	0.000000	0.492304	1.000000	0.492078	0.894600	0.088699	462.410898
IND_DIRECT_ELEC	6211.145975	28.176329	15.000000	0.000000	16.019256	Infinity	0.000000	0.507681	1.000000	0.507376	0.944300	0.096342	23.548306
DHN_HP_ELEC	9279.053788	314.640906	25.000000	0.000000	23.447941	Infinity	0.000000	0.999992	1.000000	0.670130	0.944300	0.070952	4098.465650
DHN_COGEN_GAS	0.088237	0.002580	25.000000	0.000000	0.000065	Infinity	0.000000	0.000000	1.000000	0.075824	0.844900	0.070952	0.031814
DHN_COGEN_WOOD	0.039771	0.001456	25.000000	0.000000	0.000034	Infinity	0.000000	0.000000	1.000000	0.039508	0.844900	0.070952	0.005606
DHN_COGEN_WASTE	0.053460	0.001971	25.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.043903	0.844900	0.070952	0.010881
DHN_COGEN_WET_BIOMASS	0.121476	0.009886	25.000000	0.000000	0.000081	Infinity	0.000000	0.000003	1.000000	0.506669	0.745500	0.070952	0.083392
DHN_COGEN_BIO_HYDROLYSIS	0.129640	0.006335	15.000000	0.000000	0.000026	Infinity	0.000000	0.000001	1.000000	0.196382	0.844900	0.096342	0.017056
DHN_BOILER_GAS	0.009299	0.000186	17.000000	0.000000	0.000132	Infinity	0.000000	0.000000	1.000000	0.053366	0.944300	0.088699	0.001621
DHN_BOILER_WOOD	0.013046	0.000261	17.000000	0.000000	0.000094	Infinity	0.000000	0.000000	1.000000	0.061190	0.894600	0.088699	0.002725
DHN_BOILER_OIL	0.008371	0.000180	17.000000	0.000000	0.000127	Infinity	0.000000	0.000000	1.000000	0.029708	0.944300	0.088699	0.001567
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.074294	0.000088	30.000000	0.000000	0.000195	Infinity	0.000000	0.000002	1.000000	0.126427	1.000000	0.065051	0.043095
DEC_HP_ELEC	92036.697901	3837.420258	18.000000	0.000000	162.960264	Infinity	0.000000	0.999996	1.000000	0.338376	1.000000	0.085546	26870.517931
DEC_THHP_GAS	0.077862	0.002276	20.000000	0.000000	0.000215	Infinity	0.000000	0.000001	1.000000	0.179072	1.000000	0.080243	0.082069
DEC_COGEN_GAS	0.063972	0.004112	20.000000	0.000000	0.000042	Infinity	0.000000	0.000000	1.000000	0.067949	1.000000	0.080243	0.042882
DEC_COGEN_OIL	0.049897	0.003061	20.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.021384	1.000000	0.080243	0.036073
DEC_ADVCOGEN_GAS	0.104469	0.001947	20.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.019503	1.000000	0.080243	0.024947
DEC_ADVCOGEN_H2	0.096808	0.001804	20.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.015919	1.000000	0.080243	0.023118
DEC_BOILER_GAS	0.064358	0.001931	17.000000	0.000000	0.000338	Infinity	0.000000	0.000000	1.000000	0.028749	1.000000	0.088699	0.007135
DEC_BOILER_WOOD	0.070414	0.002464	17.000000	0.000000	0.000127	Infinity	0.000000	0.000000	1.000000	0.057231	1.000000	0.088699	0.002676
DEC_BOILER_OIL	0.049807	0.002987	17.000000	0.000000	0.000292	Infinity	0.000000	0.000000	1.000000	0.013632	1.000000	0.088699	0.006148
DEC_SOLAR	1.220141	0.013538	20.000000	0.000000	0.001611	20.000000	0.000000	0.000002	1.000000	0.066380	1.000000	0.080243	0.356301
DEC_DIRECT_ELEC	0.084390	0.000369	15.000000	0.000000	0.001935	Infinity	0.000000	0.000001	1.000000	0.015582	1.000000	0.096342	0.002845
