Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.908177	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.929672	Infinity
WASTE	85000.002488	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4689.016623	Infinity
CO2_EMISSIONS	59561.622664	Infinity
RES_WIND	392371.738537	Infinity
RES_SOLAR	270477.428573	Infinity
RES_HYDRO	91242.001552	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2885.481466	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.419784	44.416667
APPLES	54.988894	54.986111
CEREALSTRAW	36555.469118	36555.555556
CHERRIES	194.445352	194.444444
MAIZESTRAW	6388.890287	6388.888889
OLIVES	0.803367	55.555556
OSR	4222.224300	4222.222222
RICESTRAW	268.879787	268.877778
VINEYARDS	1500.002220	1500.000000
MISCANTHUS	0.388890	30638.888889
SWITCHGRASS	0.419544	32111.111111
WILLOW	0.222048	8277.777778
POPLAR	0.173894	888.888889
CP_RES	34138.463046	34138.483333
FUELWOOD_RES	12555.558006	12555.555556
LANDSCAPECARE	14172.547413	14172.544444
MSW	31515.294329	31515.361111
FUELWOODRW	28361.114008	28361.111111
OTHERSECRESID	6055.558666	6055.555556
SAWDUST	1722.225585	1722.222222
CP_RW	12247.999592	77250.000000
GRASS_FOR_BIOGAS	781.931015	781.944444
MAIZE_SILAGE	2259.768821	2259.777778
SUGARBEETTOPS	583.310800	583.333333
MANURE_LIQ	6527.652636	6527.777778
MANURE_SOL	65138.892351	65138.888889
SLUDGE	3.050032	3.055556
