Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.984750	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.979606	Infinity
WASTE	85000.001053	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1726.096219	Infinity
CO2_EMISSIONS	38166.128857	Infinity
RES_WIND	437777.795471	Infinity
RES_SOLAR	272575.999651	Infinity
RES_HYDRO	91948.743452	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2593.767159	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889914	8.888889
APPLES	13.742240	13.741667
CEREALSTRAW	22194.402495	22194.444444
CHERRIES	194.444372	194.444444
MAIZESTRAW	1916.666786	1916.666667
OLIVES	1.202689	55.555556
OSR	1277.778384	1277.777778
RICESTRAW	100.828073	100.827778
VINEYARDS	361.111917	361.111111
MISCANTHUS	0.089180	21500.000000
SWITCHGRASS	0.092589	20666.666667
WILLOW	0.083484	17083.333333
POPLAR	0.074186	1638.888889
CP_RES	34138.477499	34138.483333
FUELWOOD_RES	3166.667429	3166.666667
LANDSCAPECARE	3543.140019	3543.138889
MSW	18383.220947	18386.155556
FUELWOODRW	24709.965844	24709.966667
OTHERSECRESID	1472.223431	1472.222222
SAWDUST	388.890246	388.888889
CP_RW	58128.045615	77250.000000
GRASS_FOR_BIOGAS	603.024851	603.027778
MAIZE_SILAGE	1742.803883	1742.805556
SUGARBEETTOPS	388.884664	388.888889
MANURE_LIQ	2638.884664	2638.888889
MANURE_SOL	12916.668313	12916.666667
SLUDGE	1.663960	1.666667
