Name	C_inv	C_maint	C_op
NUCLEAR	15359.467078	6175.859145	0.000000
CCGT	1624.932440	580.025893	0.000000
CCGT_AMMONIA	0.001157	0.000413	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001599	2927.868065	0.000000
WIND_ONSHORE	5571.460245	996.141174	0.000000
WIND_OFFSHORE	0.013001	0.001391	0.000000
HYDRO_RIVER	61.368755	12.025054	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.001021	0.000925	0.000000
IND_COGEN_WOOD	0.001970	0.001016	0.000000
IND_COGEN_WASTE	0.001582	0.000822	0.000000
IND_BOILER_GAS	0.000862	0.000195	0.000000
IND_BOILER_WOOD	117.824390	26.566275	0.000000
IND_BOILER_OIL	0.000848	0.000206	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	125.166546	28.221736	0.000000
IND_DIRECT_ELEC	740.409141	34.863220	0.000000
DHN_HP_ELEC	522.300284	249.611341	0.000000
DHN_COGEN_GAS	0.002037	0.000839	0.000000
DHN_COGEN_WOOD	0.001339	0.000691	0.000000
DHN_COGEN_WASTE	0.001363	0.000708	0.000000
DHN_COGEN_WET_BIOMASS	0.000659	0.000756	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001540	0.000781	0.000000
DHN_BOILER_GAS	0.000169	0.000038	0.000000
DHN_BOILER_WOOD	0.000424	0.000096	0.000000
DHN_BOILER_OIL	0.000156	0.000038	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000795	0.000014	0.000000
DEC_HP_ELEC	7170.608121	3494.889813	0.000000
DEC_THHP_GAS	0.006987	0.002545	0.000000
DEC_COGEN_GAS	0.002334	0.001870	0.000000
DEC_COGEN_OIL	0.002169	0.001658	0.000000
DEC_ADVCOGEN_GAS	0.002824	0.000656	0.000000
DEC_ADVCOGEN_H2	0.002571	0.000597	0.000000
DEC_BOILER_GAS	0.001589	0.000538	0.000000
DEC_BOILER_WOOD	709.722248	279.978831	0.000000
DEC_BOILER_OIL	0.001231	0.000832	0.000000
DEC_SOLAR	94.946960	13.128387	0.000000
DEC_DIRECT_ELEC	0.002577	0.000117	0.000000
TRAMWAY_TROLLEY	662.296940	203.622546	0.000000
BUS_COACH_DIESEL	0.011363	0.006236	0.000000
BUS_COACH_HYDIESEL	0.000657	0.000276	0.000000
