TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.799271	6175.859145	60.000000	0.000000	60.000000	60.000000	0.000000	0.485646	1.000000	0.843906	0.843906	0.052828	42472.799894
CCGT	22901.707732	580.025893	25.000000	4.000000	27.727381	Infinity	0.000000	0.031906	1.000000	0.119974	0.955769	0.070952	5096.015381
CCGT_AMMONIA	0.016311	0.000413	25.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.015889	0.590000	0.070952	0.003629
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999940	2927.868065	25.000000	0.000000	209.999999	210.000000	0.000000	0.294085	1.000000	0.146009	1.000000	0.070952	267749.999232
WIND_ONSHORE	85646.999764	996.141174	30.000000	0.000000	75.000000	75.000000	0.000000	0.187357	1.000000	0.260456	1.000000	0.065051	46713.749871
WIND_OFFSHORE	0.199858	0.001391	30.000000	0.000000	0.000037	60.000000	0.000000	0.000000	1.000000	0.165583	1.000000	0.065051	0.023236
HYDRO_RIVER	1202.610373	12.025054	80.000000	0.000000	0.238380	22.000000	0.000000	0.001007	1.000000	0.440539	1.000000	0.051030	301.031618
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.014388	0.000925	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.020387	0.844900	0.070952	0.009644
IND_COGEN_WOOD	0.027762	0.001016	25.000000	0.000000	0.000024	Infinity	0.000000	0.000001	1.000000	0.113583	0.844900	0.070952	0.003913
IND_COGEN_WASTE	0.022298	0.000822	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.034821	0.844900	0.070952	0.004538
IND_BOILER_GAS	0.009716	0.000195	17.000000	0.000000	0.000137	Infinity	0.000000	0.000000	1.000000	0.019269	0.944300	0.088699	0.001694
IND_BOILER_WOOD	1328.359983	26.566275	17.000000	0.000000	9.610476	Infinity	0.000000	0.403338	1.000000	0.766035	0.894600	0.088699	277.454440
IND_BOILER_OIL	0.009566	0.000206	17.000000	0.000000	0.000145	Infinity	0.000000	0.000000	1.000000	0.017943	0.944300	0.088699	0.001790
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
