Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.994658	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.977855	Infinity
WASTE	85000.001287	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1460.493646	Infinity
CO2_EMISSIONS	38166.134056	Infinity
RES_WIND	437605.914010	Infinity
RES_SOLAR	272851.194881	Infinity
RES_HYDRO	91484.409440	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2786.923825	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.890360	8.888889
APPLES	13.742738	13.741667
CEREALSTRAW	22194.413934	22194.444444
CHERRIES	194.444695	194.444444
MAIZESTRAW	1916.666923	1916.666667
OLIVES	6.530482	55.555556
OSR	1277.778609	1277.777778
RICESTRAW	100.828442	100.827778
VINEYARDS	361.112188	361.111111
MISCANTHUS	0.124187	21500.000000
SWITCHGRASS	0.128860	20666.666667
WILLOW	0.108837	17083.333333
POPLAR	0.094994	1638.888889
CP_RES	34138.484019	34138.483333
FUELWOOD_RES	3166.667653	3166.666667
LANDSCAPECARE	3543.140303	3543.138889
MSW	18386.155897	18386.155556
FUELWOODRW	24709.967629	24709.966667
OTHERSECRESID	1472.223728	1472.222222
SAWDUST	388.890572	388.888889
CP_RW	38119.650580	77250.000000
GRASS_FOR_BIOGAS	603.028639	603.027778
MAIZE_SILAGE	1742.805360	1742.805556
SUGARBEETTOPS	388.889617	388.888889
MANURE_LIQ	2638.888773	2638.888889
MANURE_SOL	12916.668744	12916.666667
SLUDGE	1.666848	1.666667
