Name	C_inv	C_maint	C_op
NUCLEAR	15359.466679	6175.858984	0.000000
CCGT	417.572329	149.054051	0.000000
CCGT_AMMONIA	0.005283	0.001886	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001133	2927.867148	0.000000
WIND_ONSHORE	5571.460174	996.141161	0.000000
WIND_OFFSHORE	18420.708184	1970.163663	0.000000
HYDRO_RIVER	5663.687183	1109.785381	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003513	0.003182	0.000000
IND_COGEN_WOOD	0.002941	0.001517	0.000000
IND_COGEN_WASTE	0.003637	0.001889	0.000000
IND_BOILER_GAS	0.002379	0.000537	0.000000
IND_BOILER_WOOD	0.002594	0.000585	0.000000
IND_BOILER_OIL	0.002314	0.000561	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.389188	44.280553	0.000000
IND_DIRECT_ELEC	598.393160	28.176195	0.000000
DHN_HP_ELEC	642.430115	307.022315	0.000000
DHN_COGEN_GAS	0.004717	0.001944	0.000000
DHN_COGEN_WOOD	0.002357	0.001216	0.000000
DHN_COGEN_WASTE	0.003328	0.001729	0.000000
DHN_COGEN_WET_BIOMASS	0.001766	0.002026	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.005624	0.002852	0.000000
DHN_BOILER_GAS	0.000620	0.000140	0.000000
DHN_BOILER_WOOD	0.000978	0.000221	0.000000
DHN_BOILER_OIL	0.000590	0.000143	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.004342	0.000079	0.000000
DEC_HP_ELEC	7873.395706	3837.422152	0.000000
DEC_THHP_GAS	0.004992	0.001818	0.000000
DEC_COGEN_GAS	0.004146	0.003321	0.000000
DEC_COGEN_OIL	0.003778	0.002888	0.000000
DEC_ADVCOGEN_GAS	0.007108	0.001651	0.000000
DEC_ADVCOGEN_H2	0.007803	0.001812	0.000000
DEC_BOILER_GAS	0.004363	0.001476	0.000000
DEC_BOILER_WOOD	0.004541	0.001791	0.000000
DEC_BOILER_OIL	0.003386	0.002289	0.000000
DEC_SOLAR	0.093947	0.012990	0.000000
DEC_DIRECT_ELEC	0.006029	0.000274	0.000000
TRAMWAY_TROLLEY	662.296871	203.622524	0.000000
BUS_COACH_DIESEL	1569.595807	861.347319	0.000000
BUS_COACH_HYDIESEL	0.340454	0.143203	0.000000
BUS_COACH_CNG_STOICH	0.002964	0.001607	0.000000
BUS_COACH_FC_HYBRIDH2	0.004562	0.001328	0.000000
TRAIN_PUB	4450.015302	2755.792043	0.000000
CAR_GASOLINE	0.000359	0.000225	0.000000
CAR_DIESEL	0.000434	0.000263	0.000000
CAR_NG	0.000617	0.000374	0.000000
CAR_METHANOL	0.000283	0.000177	0.000000
CAR_HEV	0.000346	0.000288	0.000000
CAR_PHEV	0.203013	0.151322	0.000000
CAR_BEV	96307.476568	16289.780551	0.000000
CAR_FUEL_CELL	0.017353	0.001696	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	44.206846	40.105705	0.000000
BOAT_FREIGHT_NG	40.484969	36.282115	0.000000
BOAT_FREIGHT_METHANOL	0.001837	0.001667	0.000000
TRAIN_FREIGHT	111.058412	38.111606	0.000000
TRUCK_DIESEL	0.013080	0.007178	0.000000
TRUCK_METHANOL	0.001582	0.000868	0.000000
TRUCK_FUEL_CELL	5035.359600	1466.090344	0.000000
TRUCK_ELEC	0.009848	0.002692	0.000000
TRUCK_NG	0.000096	0.000052	0.000000
HABER_BOSCH	410.347060	99.982697	0.000000
CO2_TO_METHANOL	0.003132	0.001561	0.000000
E_WOOD_TO_METHANOL	684.327599	341.129379	0.000000
METHANE_TO_METHANOL	0.002702	0.001523	0.000000
