TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.791725	6175.858984	60.000000	0.000000	59.999998	60.000000	0.000000	0.365896	1.000000	0.843906	0.843906	0.052828	42472.798791
CCGT	5885.241256	149.054051	25.000000	4.000000	7.125334	Infinity	0.000000	0.002792	1.000000	0.054224	0.955769	0.070952	1309.565222
CCGT_AMMONIA	0.074452	0.001886	25.000000	0.000000	0.000090	Infinity	0.000000	0.000000	1.000000	0.066458	0.590000	0.070952	0.016567
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.993366	2927.867148	25.000000	0.000000	209.999934	210.000000	0.000000	0.223933	1.000000	0.147566	1.000000	0.070952	267749.915415
WIND_ONSHORE	85646.998676	996.141161	30.000000	0.000000	74.999999	75.000000	0.000000	0.141379	1.000000	0.260862	1.000000	0.065051	46713.749278
WIND_OFFSHORE	283171.434437	1970.163663	30.000000	0.000000	52.857117	60.000000	0.000000	0.189887	1.000000	0.497141	1.000000	0.065051	32922.055502
HYDRO_RIVER	110988.222077	1109.785381	80.000000	0.000000	21.999996	22.000000	0.000000	0.076113	1.000000	0.478769	1.000000	0.051030	27782.035514
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.049507	0.003182	25.000000	0.000000	0.000032	Infinity	0.000000	0.000000	1.000000	0.051975	0.844900	0.070952	0.033186
IND_COGEN_WOOD	0.041446	0.001517	25.000000	0.000000	0.000035	Infinity	0.000000	0.000001	1.000000	0.084738	0.844900	0.070952	0.005842
IND_COGEN_WASTE	0.051253	0.001889	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.078965	0.844900	0.070952	0.010431
IND_BOILER_GAS	0.026823	0.000537	17.000000	0.000000	0.000380	Infinity	0.000000	0.000001	1.000000	0.025248	0.944300	0.088699	0.004676
IND_BOILER_WOOD	0.029247	0.000585	17.000000	0.000000	0.000212	Infinity	0.000000	0.000002	1.000000	0.123196	0.894600	0.088699	0.006109
IND_BOILER_OIL	0.026091	0.000561	17.000000	0.000000	0.000396	Infinity	0.000000	0.000000	1.000000	0.017082	0.944300	0.088699	0.004883
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.104717	44.280553	17.000000	0.000000	16.018700	Infinity	0.000000	0.492306	1.000000	0.492026	0.894600	0.088699	462.459870
IND_DIRECT_ELEC	6211.116372	28.176195	15.000000	0.000000	16.019179	Infinity	0.000000	0.507690	1.000000	0.507385	0.944300	0.096342	23.548194
DHN_HP_ELEC	9054.374423	307.022315	25.000000	0.000000	22.880182	Infinity	0.000000	0.999996	1.000000	0.663558	0.944300	0.070952	3999.227012
DHN_COGEN_GAS	0.066487	0.001944	25.000000	0.000000	0.000049	Infinity	0.000000	0.000000	1.000000	0.048214	0.844900	0.070952	0.023972
DHN_COGEN_WOOD	0.033225	0.001216	25.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.043853	0.844900	0.070952	0.004683
DHN_COGEN_WASTE	0.046904	0.001729	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.045211	0.844900	0.070952	0.009546
DHN_COGEN_WET_BIOMASS	0.024893	0.002026	25.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.041332	0.745500	0.070952	0.017089
DHN_COGEN_BIO_HYDROLYSIS	0.058376	0.002852	15.000000	0.000000	0.000012	Infinity	0.000000	0.000000	1.000000	0.066518	0.844900	0.096342	0.007680
DHN_BOILER_GAS	0.006988	0.000140	17.000000	0.000000	0.000099	Infinity	0.000000	0.000000	1.000000	0.047746	0.944300	0.088699	0.001218
DHN_BOILER_WOOD	0.011026	0.000221	17.000000	0.000000	0.000080	Infinity	0.000000	0.000000	1.000000	0.066014	0.894600	0.088699	0.002303
DHN_BOILER_OIL	0.006655	0.000143	17.000000	0.000000	0.000101	Infinity	0.000000	0.000000	1.000000	0.039498	0.944300	0.088699	0.001245
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.066743	0.000079	30.000000	0.000000	0.000175	Infinity	0.000000	0.000001	1.000000	0.123537	1.000000	0.065051	0.038716
DEC_HP_ELEC	92036.743322	3837.422152	18.000000	0.000000	162.960344	Infinity	0.000000	0.999997	1.000000	0.338306	1.000000	0.085546	26870.531192
DEC_THHP_GAS	0.062207	0.001818	20.000000	0.000000	0.000172	Infinity	0.000000	0.000000	1.000000	0.098497	1.000000	0.080243	0.065568
DEC_COGEN_GAS	0.051668	0.003321	20.000000	0.000000	0.000034	Infinity	0.000000	0.000000	1.000000	0.039846	1.000000	0.080243	0.034634
DEC_COGEN_OIL	0.047078	0.002888	20.000000	0.000000	0.000033	Infinity	0.000000	0.000000	1.000000	0.025243	1.000000	0.080243	0.034034
DEC_ADVCOGEN_GAS	0.088579	0.001651	20.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.013900	1.000000	0.080243	0.021153
DEC_ADVCOGEN_H2	0.097240	0.001812	20.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.018408	1.000000	0.080243	0.023221
DEC_BOILER_GAS	0.049190	0.001476	17.000000	0.000000	0.000259	Infinity	0.000000	0.000000	1.000000	0.022294	1.000000	0.088699	0.005453
DEC_BOILER_WOOD	0.051198	0.001791	17.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.080343	1.000000	0.088699	0.001946
DEC_BOILER_OIL	0.038170	0.002289	17.000000	0.000000	0.000223	Infinity	0.000000	0.000000	1.000000	0.019180	1.000000	0.088699	0.004711
DEC_SOLAR	1.170790	0.012990	20.000000	0.000000	0.001545	20.000000	0.000000	0.000002	1.000000	0.065630	1.000000	0.080243	0.341890
DEC_DIRECT_ELEC	0.062575	0.000274	15.000000	0.000000	0.001435	Infinity	0.000000	0.000001	1.000000	0.026781	1.000000	0.096342	0.002109
TRAMWAY_TROLLEY	10181.126213	203.622524	30.000000	0.000000	16.289802	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	16291.867735	861.347319	15.000000	0.000000	28.189549	Infinity	0.000000	0.299954	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	3.533800	0.143203	15.000000	0.000000	0.004296	Infinity	0.000000	0.000046	1.000000	0.296787	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	0.030768	0.001607	15.000000	0.000000	0.000053	Infinity	0.000000	0.000001	1.000000	0.155981	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.047348	0.001328	15.000000	0.000000	0.000043	Infinity	0.000000	0.000000	1.000000	0.078559	0.296804	0.096342	0.000000
TRAIN_PUB	76358.196848	2755.792043	40.000000	0.000000	50.701981	Infinity	0.000000	0.500000	0.500000	0.275073	0.275073	0.058278	0.000000
CAR_GASOLINE	0.003725	0.000225	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.004597	0.051370	0.096342	0.000000
CAR_DIESEL	0.004506	0.000263	15.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.004216	0.051370	0.096342	0.000000
CAR_NG	0.006401	0.000374	15.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.007871	0.051370	0.096342	0.000000
CAR_METHANOL	0.002938	0.000177	15.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.003509	0.051370	0.096342	0.000000
CAR_HEV	0.003588	0.000288	15.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.004134	0.051370	0.096342	0.000000
CAR_PHEV	2.107206	0.151322	15.000000	0.000000	0.004451	Infinity	0.000000	0.000001	1.000000	0.024528	0.051370	0.096342	0.000000
CAR_BEV	999638.673297	16289.780551	15.000000	0.000000	1628.978055	Infinity	0.000000	0.999999	1.000000	0.051370	0.051370	0.096342	0.000000
CAR_FUEL_CELL	0.180120	0.001696	15.000000	0.000000	0.000170	Infinity	0.000000	0.000000	1.000000	0.056259	0.051370	0.096342	0.000000
PLANE	0.000000	0.000000	30.000000	0.000000	21.872146	Infinity	0.000000	1.000000	1.000000	1.000000	1.000000	0.065051	0.000000
BOAT_FREIGHT_DIESEL	758.549092	40.105705	40.000000	0.000000	10.500403	Infinity	0.000000	0.525019	1.000000	0.114155	0.114155	0.058278	0.000000
BOAT_FREIGHT_NG	694.685078	36.282115	40.000000	0.000000	9.499317	Infinity	0.000000	0.474965	1.000000	0.114155	0.114155	0.058278	0.000000
BOAT_FREIGHT_METHANOL	0.031521	0.001667	40.000000	0.000000	0.000436	Infinity	0.000000	0.000016	1.000000	0.081630	0.114155	0.058278	0.000000
TRAIN_FREIGHT	1905.660881	38.111606	40.000000	0.000000	18.249961	Infinity	0.000000	1.000000	1.000000	0.342466	0.342466	0.058278	0.000000
TRUCK_DIESEL	0.135768	0.007178	15.000000	0.000000	0.000387	Infinity	0.000000	0.000003	1.000000	0.092522	0.092593	0.096342	0.000000
TRUCK_METHANOL	0.016425	0.000868	15.000000	0.000000	0.000047	Infinity	0.000000	0.000000	1.000000	0.043125	0.092593	0.096342	0.000000
TRUCK_FUEL_CELL	52265.310750	1466.090344	15.000000	0.000000	121.499200	Infinity	0.000000	0.999996	1.000000	0.092593	0.092593	0.096342	0.000000
TRUCK_ELEC	0.102219	0.002692	15.000000	0.000000	0.000116	Infinity	0.000000	0.000001	1.000000	0.080990	0.092593	0.096342	0.000000
TRUCK_NG	0.000992	0.000052	15.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.002348	0.092593	0.096342	0.000000
HABER_BOSCH	5113.831371	99.982697	20.000000	0.000000	5.304969	Infinity	0.000000	1.000000	1.000000	0.818677	0.994000	0.080243	0.000000
CO2_TO_METHANOL	0.039033	0.001561	20.000000	0.000000	0.000049	Infinity	0.000000	0.000002	1.000000	0.178201	0.944300	0.080243	0.000000
E_WOOD_TO_METHANOL	8528.234480	341.129379	20.000000	0.000000	7.332962	Infinity	0.000000	0.999997	1.000000	0.994000	0.994000	0.080243	0.000000
METHANE_TO_METHANOL	0.038083	0.001523	25.000000	0.000000	0.000025	Infinity	0.000000	0.000001	1.000000	0.072925	0.844900	0.070952	0.000000
OIL_TO_HVC	904.539256	4.808951	15.000000	0.000000	2.012099	Infinity	0.000000	0.282771	1.000000	0.994000	0.994000	0.096342	0.000000
GAS_TO_HVC	0.034607	0.000865	25.000000	0.000000	0.000038	Infinity	0.000000	0.000000	1.000000	0.028957	0.994000	0.070952	0.000000
BIOMASS_TO_HVC	0.076619	0.002286	20.000000	0.000000	0.000023	Infinity	0.000000	0.000002	1.000000	0.149248	0.994000	0.080243	0.000000
METHANOL_TO_HVC	4049.593856	364.461391	20.000000	0.000000	5.103522	Infinity	0.000000	0.717226	1.000000	0.994000	0.994000	0.080243	0.000000
PHS	323.399232	0.000000	50.000000	5.000000	5.499987	5.500000	0.000000	-1.000000	1.000000	0.019795	1.000000	0.054777	
BATT_LI	0.243568	0.000377	15.000000	0.000000	0.000486	Infinity	0.000000	-1.000000	1.000000	0.023984	1.000000	0.096342	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	1616.049658	Infinity	0.000000	-1.000000	1.000000	0.002638	1.000000	1.050000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000883	Infinity	0.000000	-1.000000	1.000000	0.006847	1.000000	1.050000	
TS_DEC_DIRECT_ELEC	0.147028	0.001029	20.000000	0.000000	0.007751	Infinity	0.000000	-1.000000	1.000000	0.003737	1.000000	0.080243	
TS_DEC_HP_ELEC	2918.060534	20.428377	20.000000	0.000000	153.825015	Infinity	0.000000	-1.000000	1.000000	0.041862	1.000000	0.080243	
TS_DEC_THHP_GAS	0.141588	0.000991	20.000000	0.000000	0.007464	Infinity	0.000000	-1.000000	1.000000	0.001579	1.000000	0.080243	
TS_DEC_COGEN_GAS	0.142774	0.001000	20.000000	0.000000	0.007526	Infinity	0.000000	-1.000000	1.000000	0.001068	1.000000	0.080243	
TS_DEC_COGEN_OIL	0.143077	0.001002	20.000000	0.000000	0.007542	Infinity	0.000000	-1.000000	1.000000	0.001071	1.000000	0.080243	
TS_DEC_ADVCOGEN_GAS	0.143386	0.001004	20.000000	0.000000	0.007559	Infinity	0.000000	-1.000000	1.000000	0.001022	1.000000	0.080243	
TS_DEC_ADVCOGEN_H2	0.143643	0.001006	20.000000	0.000000	0.007572	Infinity	0.000000	-1.000000	1.000000	0.001031	1.000000	0.080243	
TS_DEC_BOILER_GAS	0.141783	0.000993	20.000000	0.000000	0.007474	Infinity	0.000000	-1.000000	1.000000	0.001229	1.000000	0.080243	
TS_DEC_BOILER_WOOD	0.143863	0.001007	20.000000	0.000000	0.007584	Infinity	0.000000	-1.000000	1.000000	0.001322	1.000000	0.080243	
TS_DEC_BOILER_OIL	0.141680	0.000992	20.000000	0.000000	0.007469	Infinity	0.000000	-1.000000	1.000000	0.001209	1.000000	0.080243	
TS_DHN_DAILY	0.211592	0.000607	40.000000	0.000000	0.070531	Infinity	0.000000	-1.000000	1.000000	0.000346	1.000000	0.058278	
TS_DHN_SEASONAL	9474.037077	51.741442	25.000000	0.000000	16057.689962	Infinity	0.000000	-1.000000	1.000000	0.000247	1.000000	0.070952	
TS_HIGH_TEMP	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.070952	
