TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.785701	6175.858856	60.000000	0.000000	59.999997	60.000000	0.000000	0.412519	1.000000	0.843906	0.843906	0.052828	42472.797911
CCGT	15565.403343	394.221124	25.000000	4.000000	18.845227	Infinity	0.000000	0.009295	1.000000	0.060539	0.955769	0.070952	3463.564193
CCGT_AMMONIA	0.063093	0.001598	25.000000	0.000000	0.000076	Infinity	0.000000	0.000000	1.000000	0.062924	0.590000	0.070952	0.014039
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999859	2927.868054	25.000000	0.000000	209.999999	210.000000	0.000000	0.251938	1.000000	0.147257	1.000000	0.070952	267749.998207
WIND_ONSHORE	85646.986660	996.141021	30.000000	0.000000	74.999988	75.000000	0.000000	0.159152	1.000000	0.260467	1.000000	0.065051	46713.742724
WIND_OFFSHORE	108503.963803	754.915718	30.000000	0.000000	20.253479	60.000000	0.000000	0.082506	1.000000	0.500018	1.000000	0.065051	12614.879483
HYDRO_RIVER	110988.212540	1109.785286	80.000000	0.000000	21.999995	22.000000	0.000000	0.084592	1.000000	0.471961	1.000000	0.051030	27782.033126
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.082157	0.005281	25.000000	0.000000	0.000054	Infinity	0.000000	0.000001	1.000000	0.107936	0.844900	0.070952	0.055072
IND_COGEN_WOOD	0.063336	0.002319	25.000000	0.000000	0.000054	Infinity	0.000000	0.000001	1.000000	0.127977	0.844900	0.070952	0.008927
IND_COGEN_WASTE	0.083624	0.003083	25.000000	0.000000	0.000026	Infinity	0.000000	0.000001	1.000000	0.111718	0.844900	0.070952	0.017020
IND_BOILER_GAS	0.041892	0.000839	17.000000	0.000000	0.000593	Infinity	0.000000	0.000001	1.000000	0.033684	0.944300	0.088699	0.007303
IND_BOILER_WOOD	0.046733	0.000935	17.000000	0.000000	0.000338	Infinity	0.000000	0.000003	1.000000	0.126475	0.894600	0.088699	0.009761
IND_BOILER_OIL	0.040272	0.000866	17.000000	0.000000	0.000612	Infinity	0.000000	0.000001	1.000000	0.015410	0.944300	0.088699	0.007537
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2212.559874	44.249657	17.000000	0.000000	16.007523	Infinity	0.000000	0.492309	1.000000	0.492369	0.894600	0.088699	462.137198
IND_DIRECT_ELEC	6211.068283	28.175977	15.000000	0.000000	16.019055	Infinity	0.000000	0.507684	1.000000	0.507380	0.944300	0.096342	23.548011
DHN_HP_ELEC	8045.538671	272.813978	25.000000	0.000000	20.330879	Infinity	0.000000	0.999994	1.000000	0.661072	0.944300	0.070952	3553.634307
DHN_COGEN_GAS	0.110931	0.003243	25.000000	0.000000	0.000081	Infinity	0.000000	0.000001	1.000000	0.098017	0.844900	0.070952	0.039997
DHN_COGEN_WOOD	0.050759	0.001858	25.000000	0.000000	0.000043	Infinity	0.000000	0.000001	1.000000	0.068643	0.844900	0.070952	0.007155
DHN_COGEN_WASTE	0.071740	0.002645	25.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.066102	0.844900	0.070952	0.014601
DHN_COGEN_WET_BIOMASS	0.037666	0.003065	25.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.045248	0.745500	0.070952	0.025857
DHN_COGEN_BIO_HYDROLYSIS	0.074340	0.003633	15.000000	0.000000	0.000015	Infinity	0.000000	0.000001	1.000000	0.071629	0.844900	0.096342	0.009781
DHN_BOILER_GAS	0.010521	0.000211	17.000000	0.000000	0.000149	Infinity	0.000000	0.000001	1.000000	0.056426	0.944300	0.088699	0.001834
DHN_BOILER_WOOD	0.015610	0.000312	17.000000	0.000000	0.000113	Infinity	0.000000	0.000001	1.000000	0.085634	0.894600	0.088699	0.003260
DHN_BOILER_OIL	0.009634	0.000207	17.000000	0.000000	0.000146	Infinity	0.000000	0.000000	1.000000	0.039100	0.944300	0.088699	0.001803
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.080073	0.000094	30.000000	0.000000	0.000210	Infinity	0.000000	0.000002	1.000000	0.122125	1.000000	0.065051	0.046448
DEC_HP_ELEC	92065.779462	3838.632798	18.000000	0.000000	163.011756	Infinity	0.000000	0.999995	1.000000	0.338639	1.000000	0.085546	26879.008420
DEC_THHP_GAS	0.115730	0.003382	20.000000	0.000000	0.000319	Infinity	0.000000	0.000001	1.000000	0.187455	1.000000	0.080243	0.121984
DEC_COGEN_GAS	0.092262	0.005930	20.000000	0.000000	0.000060	Infinity	0.000000	0.000000	1.000000	0.105217	1.000000	0.080243	0.061845
DEC_COGEN_OIL	0.074143	0.004549	20.000000	0.000000	0.000052	Infinity	0.000000	0.000000	1.000000	0.044095	1.000000	0.080243	0.053601
DEC_ADVCOGEN_GAS	0.137804	0.002568	20.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.028958	1.000000	0.080243	0.032907
DEC_ADVCOGEN_H2	0.129153	0.002407	20.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.024691	1.000000	0.080243	0.030842
DEC_BOILER_GAS	0.077544	0.002327	17.000000	0.000000	0.000408	Infinity	0.000000	0.000000	1.000000	0.032486	1.000000	0.088699	0.008596
DEC_BOILER_WOOD	0.085892	0.003005	17.000000	0.000000	0.000155	Infinity	0.000000	0.000000	1.000000	0.125864	1.000000	0.088699	0.003264
DEC_BOILER_OIL	0.059437	0.003565	17.000000	0.000000	0.000348	Infinity	0.000000	0.000000	1.000000	0.021646	1.000000	0.088699	0.007337
DEC_SOLAR	1.060642	0.011768	20.000000	0.000000	0.001400	20.000000	0.000000	0.000002	1.000000	0.072129	1.000000	0.080243	0.309725
DEC_DIRECT_ELEC	0.094680	0.000414	15.000000	0.000000	0.002171	Infinity	0.000000	0.000001	1.000000	0.019967	1.000000	0.096342	0.003191
TRAMWAY_TROLLEY	10181.127455	203.622549	30.000000	0.000000	16.289804	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	12879.092156	680.914655	15.000000	0.000000	22.284480	Infinity	0.000000	0.237120	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.367947	0.014911	15.000000	0.000000	0.000447	Infinity	0.000000	0.000005	1.000000	0.296670	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	3456.981418	180.551736	15.000000	0.000000	5.908966	Infinity	0.000000	0.062875	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.033149	0.000930	15.000000	0.000000	0.000030	Infinity	0.000000	0.000000	1.000000	0.013441	0.296804	0.096342	0.000000
TRAIN_PUB	76358.237164	2755.793498	40.000000	0.000000	50.702007	Infinity	0.000000	0.500000	0.500000	0.275073	0.275073	0.058278	0.000000
CAR_GASOLINE	0.007512	0.000454	15.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.009531	0.051370	0.096342	0.000000
CAR_DIESEL	0.048656	0.002842	15.000000	0.000000	0.000118	Infinity	0.000000	0.000000	1.000000	0.051322	0.051370	0.096342	0.000000
CAR_NG	0.016263	0.000950	15.000000	0.000000	0.000040	Infinity	0.000000	0.000000	1.000000	0.020289	0.051370	0.096342	0.000000
CAR_METHANOL	0.005385	0.000325	15.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.006801	0.051370	0.096342	0.000000
CAR_HEV	0.007785	0.000624	15.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.007483	0.051370	0.096342	0.000000
CAR_PHEV	3.306232	0.237426	15.000000	0.000000	0.006983	Infinity	0.000000	0.000002	1.000000	0.024931	0.051370	0.096342	0.000000
CAR_BEV	999637.784872	16289.766074	15.000000	0.000000	1628.976607	Infinity	0.000000	0.999998	1.000000	0.051370	0.051370	0.096342	0.000000
CAR_FUEL_CELL	0.142070	0.001338	15.000000	0.000000	0.000134	Infinity	0.000000	0.000000	1.000000	0.064810	0.051370	0.096342	0.000000
PLANE	0.000000	0.000000	30.000000	0.000000	21.872146	Infinity	0.000000	1.000000	1.000000	1.000000	1.000000	0.065051	0.000000
BOAT_FREIGHT_DIESEL	0.151307	0.008000	40.000000	0.000000	0.002095	Infinity	0.000000	0.000102	1.000000	0.111294	0.114155	0.058278	0.000000
BOAT_FREIGHT_NG	1462.438124	76.380434	40.000000	0.000000	19.997786	Infinity	0.000000	0.999887	1.000000	0.114155	0.114155	0.058278	0.000000
