TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798119	6175.859120	60.000000	0.000000	60.000000	60.000000	0.000000	0.354333	1.000000	0.843906	0.843906	0.052828	42472.799725
CCGT	6186.254539	156.677740	25.000000	4.000000	7.489775	Infinity	0.000000	0.002842	1.000000	0.054224	0.955769	0.070952	1376.545743
CCGT_AMMONIA	0.068167	0.001726	25.000000	0.000000	0.000083	Infinity	0.000000	0.000000	1.000000	0.050873	0.590000	0.070952	0.015168
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999403	2927.867990	25.000000	0.000000	209.999994	210.000000	0.000000	0.218278	1.000000	0.148534	1.000000	0.070952	267749.992394
WIND_ONSHORE	85646.999677	996.141172	30.000000	0.000000	75.000000	75.000000	0.000000	0.137380	1.000000	0.261756	1.000000	0.065051	46713.749824
WIND_OFFSHORE	321437.997849	2236.403062	30.000000	0.000000	60.000000	60.000000	0.000000	0.213214	1.000000	0.507807	1.000000	0.065051	37370.999750
HYDRO_RIVER	110988.236560	1109.785526	80.000000	0.000000	21.999999	22.000000	0.000000	0.073952	1.000000	0.480353	1.000000	0.051030	27782.039139
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.028830	0.001853	25.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.018311	0.844900	0.070952	0.019326
IND_COGEN_WOOD	0.018952	0.000694	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.012557	0.844900	0.070952	0.002671
IND_COGEN_WASTE	0.027717	0.001022	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.036212	0.844900	0.070952	0.005641
IND_BOILER_GAS	0.018407	0.000369	17.000000	0.000000	0.000260	Infinity	0.000000	0.000000	1.000000	0.008342	0.944300	0.088699	0.003209
IND_BOILER_WOOD	0.018075	0.000361	17.000000	0.000000	0.000131	Infinity	0.000000	0.000000	1.000000	0.018312	0.894600	0.088699	0.003775
IND_BOILER_OIL	0.018027	0.000388	17.000000	0.000000	0.000274	Infinity	0.000000	0.000000	1.000000	0.005079	0.944300	0.088699	0.003374
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.125246	44.280963	17.000000	0.000000	16.018849	Infinity	0.000000	0.350237	1.000000	0.492022	0.894600	0.088699	462.464157
IND_DIRECT_ELEC	9713.544048	44.064656	15.000000	0.000000	25.052341	Infinity	0.000000	0.649762	1.000000	0.583660	0.944300	0.096342	36.826941
DHN_HP_ELEC	10013.985694	339.561512	25.000000	0.000000	25.305096	Infinity	0.000000	0.999994	1.000000	0.724266	0.944300	0.070952	4423.077753
DHN_COGEN_GAS	0.033023	0.000966	25.000000	0.000000	0.000024	Infinity	0.000000	0.000000	1.000000	0.018179	0.844900	0.070952	0.011906
