Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999458	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.985909	Infinity
WASTE	85000.000358	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	1874.039744	Infinity
CO2_EMISSIONS	38166.111556	Infinity
RES_WIND	437234.154603	Infinity
RES_SOLAR	272350.902295	Infinity
RES_HYDRO	91587.729006	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2651.636550	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889175	8.888889
APPLES	13.741762	13.741667
CEREALSTRAW	22194.444797	22194.444444
CHERRIES	194.444449	194.444444
MAIZESTRAW	1916.666797	1916.666667
OLIVES	0.450696	55.555556
OSR	1277.778045	1277.777778
RICESTRAW	100.827932	100.827778
VINEYARDS	361.111412	361.111111
MISCANTHUS	0.032609	21500.000000
SWITCHGRASS	0.033897	20666.666667
WILLOW	0.029957	17083.333333
POPLAR	0.023903	1638.888889
CP_RES	34138.483558	34138.483333
FUELWOOD_RES	3166.666956	3166.666667
LANDSCAPECARE	3543.139291	3543.138889
MSW	18385.697239	18386.155556
FUELWOODRW	24709.966956	24709.966667
OTHERSECRESID	1472.222648	1472.222222
SAWDUST	388.889362	388.888889
CP_RW	63126.471255	77250.000000
GRASS_FOR_BIOGAS	603.027329	603.027778
MAIZE_SILAGE	1742.805186	1742.805556
SUGARBEETTOPS	388.888154	388.888889
MANURE_LIQ	2638.887830	2638.888889
MANURE_SOL	12916.667225	12916.666667
SLUDGE	1.665636	1.666667
