Name	C_inv	C_maint	C_op
NUCLEAR	15359.467092	6175.859150	0.000000
CCGT	237.745066	84.864017	0.000000
CCGT_AMMONIA	0.000654	0.000233	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001581	2927.868029	0.000000
WIND_ONSHORE	5571.460256	996.141175	0.000000
WIND_OFFSHORE	20910.003016	2236.403059	0.000000
HYDRO_RIVER	5663.688007	1109.785543	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.000959	0.000869	0.000000
IND_COGEN_WOOD	0.000584	0.000301	0.000000
IND_COGEN_WASTE	0.000808	0.000420	0.000000
IND_BOILER_GAS	0.000675	0.000152	0.000000
IND_BOILER_WOOD	0.000647	0.000146	0.000000
IND_BOILER_OIL	0.000648	0.000157	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	196.391108	44.280986	0.000000
IND_DIRECT_ELEC	895.188389	42.151221	0.000000
DHN_HP_ELEC	659.053178	314.966605	0.000000
DHN_COGEN_GAS	0.001056	0.000435	0.000000
DHN_COGEN_WOOD	0.000504	0.000260	0.000000
DHN_COGEN_WASTE	0.000702	0.000365	0.000000
DHN_COGEN_WET_BIOMASS	0.000379	0.000435	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001182	0.000599	0.000000
DHN_BOILER_GAS	0.000148	0.000033	0.000000
DHN_BOILER_WOOD	0.000214	0.000048	0.000000
DHN_BOILER_OIL	0.000134	0.000032	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.001438	0.000026	0.000000
DEC_HP_ELEC	7873.406316	3837.427323	0.000000
DEC_THHP_GAS	0.001058	0.000385	0.000000
DEC_COGEN_GAS	0.000965	0.000773	0.000000
DEC_COGEN_OIL	0.000863	0.000660	0.000000
DEC_ADVCOGEN_GAS	0.001752	0.000407	0.000000
DEC_ADVCOGEN_H2	0.001677	0.000390	0.000000
DEC_BOILER_GAS	0.001262	0.000427	0.000000
DEC_BOILER_WOOD	0.001259	0.000497	0.000000
DEC_BOILER_OIL	0.000990	0.000669	0.000000
DEC_SOLAR	0.026910	0.003721	0.000000
DEC_DIRECT_ELEC	0.001715	0.000078	0.000000
TRAMWAY_TROLLEY	662.296942	203.622546	0.000000
BUS_COACH_DIESEL	0.000493	0.000271	0.000000
BUS_COACH_HYDIESEL	2234.288762	939.795813	0.000000
BUS_COACH_CNG_STOICH	0.000309	0.000168	0.000000
BUS_COACH_FC_HYBRIDH2	0.000219	0.000064	0.000000
TRAIN_PUB	4450.018153	2755.793809	0.000000
CAR_GASOLINE	0.000055	0.000035	0.000000
CAR_DIESEL	0.000096	0.000058	0.000000
CAR_NG	0.000154	0.000093	0.000000
CAR_METHANOL	0.000046	0.000029	0.000000
CAR_HEV	0.000074	0.000061	0.000000
CAR_PHEV	0.052889	0.039423	0.000000
CAR_BEV	96307.580684	16289.798162	0.000000
CAR_FUEL_CELL	0.004413	0.000431	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	63.911714	57.982520	0.000000
BOAT_FREIGHT_NG	20.538638	18.406467	0.000000
BOAT_FREIGHT_METHANOL	0.000498	0.000452	0.000000
TRAIN_FREIGHT	111.058403	38.111603	0.000000
TRUCK_DIESEL	0.000282	0.000155	0.000000
TRUCK_METHANOL	0.000051	0.000028	0.000000
TRUCK_FUEL_CELL	5035.312208	1466.076545	0.000000
TRUCK_ELEC	0.143442	0.039212	0.000000
TRUCK_NG	0.000018	0.000010	0.000000
HABER_BOSCH	605.910916	147.632610	0.000000
CO2_TO_METHANOL	110.409824	55.038018	0.000000
E_WOOD_TO_METHANOL	522.127823	260.274670	0.000000
METHANE_TO_METHANOL	19.063276	10.747070	0.000000
OIL_TO_HVC	87.145577	4.808962	0.000000
GAS_TO_HVC	0.000739	0.000260	0.000000
BIOMASS_TO_HVC	0.000850	0.000316	0.000000
METHANOL_TO_HVC	324.950904	364.462530	0.000000
PHS	17.714789	0.000000	0.000000
BATT_LI	0.006045	0.000097	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.003462	0.000302	0.000000
TS_DEC_HP_ELEC	234.152185	20.428330	0.000000
TS_DEC_THHP_GAS	0.003436	0.000300	0.000000
TS_DEC_COGEN_GAS	0.003444	0.000300	0.000000
TS_DEC_COGEN_OIL	0.003450	0.000301	0.000000
TS_DEC_ADVCOGEN_GAS	0.003450	0.000301	0.000000
TS_DEC_ADVCOGEN_H2	0.003451	0.000301	0.000000
TS_DEC_BOILER_GAS	0.003439	0.000300	0.000000
TS_DEC_BOILER_WOOD	0.003446	0.000301	0.000000
TS_DEC_BOILER_OIL	0.003440	0.000300	0.000000
TS_DHN_DAILY	0.003611	0.000178	0.000000
TS_DHN_SEASONAL	733.693915	56.474309	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	33.059567	0.000000
H2_STORAGE	0.000000	19.385539	0.000000
DIESEL_STORAGE	0.000000	17.679995	0.000000
GASOLINE_STORAGE	0.000000	17.685656	0.000000
LFO_STORAGE	0.000000	19.310398	0.000000
AMMONIA_STORAGE	0.000000	18.355284	0.000000
METHANOL_STORAGE	0.000000	18.847227	0.000000
CO2_STORAGE	0.000000	6.957856	0.000000
JETFUEL_STORAGE	0.000000	5.322381	0.000000
WOOD_STORAGE	0.000000	10.687355	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	1270.742678	0.000000	0.000000
GRID	10298.291306	0.000000	0.000000
ALKALINE_ELECTROLYSIS	2589.750307	1290.960522	0.000000
HT_ELECTROLYSIS	2550.303858	1271.296924	0.000000
SMR	0.000505	0.000657	0.000000
BIO_HYDROLYSIS	237.262233	167.908328	0.000000
H2_BIOMASS	0.000553	0.000549	0.000000
WOOD_TO_METHANE	0.000733	0.000365	0.000000
CO2_TO_METHANE	0.000587	0.000293	0.000000
E_WOOD_TO_METHANE	0.000703	0.000350	0.000000
BIOMETHANATION	0.000693	0.000345	0.000000
PYROLYSIS_TO_LFO	0.000912	0.000514	0.000000
PYROLYSIS_TO_FUELS	0.000656	0.000370	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	469.924572	322.539052	0.000000
WOOD_TO_METHANOL	0.000937	0.000467	0.000000
AMMONIA_TO_H2	0.000410	0.000533	0.000000
E_WOOD_TO_FT	0.001409	0.000702	0.000000
WOOD_TO_FT	0.000858	0.000428	0.000000
CO2_TO_FT	690.337372	344.125182	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
