TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.799533	6175.859150	60.000000	0.000000	60.000000	60.000000	0.000000	0.355797	1.000000	0.843906	0.843906	0.052828	42472.799932
CCGT	3350.765783	84.864017	25.000000	4.000000	4.056814	Infinity	0.000000	0.001546	1.000000	0.054224	0.955769	0.070952	745.601776
CCGT_AMMONIA	0.009217	0.000233	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.005835	0.590000	0.070952	0.002051
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999680	2927.868029	25.000000	0.000000	209.999997	210.000000	0.000000	0.218465	1.000000	0.148049	1.000000	0.070952	267749.995915
WIND_ONSHORE	85646.999934	996.141175	30.000000	0.000000	75.000000	75.000000	0.000000	0.137854	1.000000	0.261577	1.000000	0.065051	46713.749964
WIND_OFFSHORE	321437.997339	2236.403059	30.000000	0.000000	60.000000	60.000000	0.000000	0.212872	1.000000	0.504905	1.000000	0.065051	37370.999691
HYDRO_RIVER	110988.238211	1109.785543	80.000000	0.000000	22.000000	22.000000	0.000000	0.073467	1.000000	0.475237	1.000000	0.051030	27782.039552
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.013520	0.000869	25.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.012274	0.844900	0.070952	0.009063
