Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.986368	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.950375	Infinity
WASTE	85000.002321	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4677.755953	Infinity
CO2_EMISSIONS	73589.964240	Infinity
RES_WIND	248640.223470	Infinity
RES_SOLAR	271020.312156	Infinity
RES_HYDRO	89805.938025	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	7599.001113	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.826686	88.833333
APPLES	0.373829	109.966667
CEREALSTRAW	52999.995546	53000.000000
CHERRIES	0.542245	388.888889
MAIZESTRAW	12472.221476	12472.222222
OLIVES	0.232215	166.666667
OSR	8833.334589	8833.333333
RICESTRAW	504.123101	504.147222
VINEYARDS	1.519848	2944.444444
MISCANTHUS	0.143596	43694.444444
SWITCHGRASS	0.149529	44055.555556
WILLOW	0.094061	10611.111111
POPLAR	0.067533	1750.000000
CP_RES	11194.948106	120840.166667
FUELWOOD_RES	44388.826136	44388.888889
LANDSCAPECARE	35431.341914	35431.344444
MSW	40332.998527	40333.000000
FUELWOODRW	34138.874402	34138.888889
OTHERSECRESID	15166.669364	15166.666667
SAWDUST	4444.447595	4444.444444
CP_RW	0.351973	93000.000000
GRASS_FOR_BIOGAS	860.132841	860.138889
MAIZE_SILAGE	2485.830285	2485.833333
SUGARBEETTOPS	861.092424	861.111111
MANURE_LIQ	3.298992	10583.333333
MANURE_SOL	117444.447778	117444.444444
SLUDGE	4.152159	4.166667
