TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.751953	6175.858139	60.000000	0.000000	59.999990	60.000000	0.000000	0.484954	1.000000	0.843906	0.843906	0.052828	42472.792981
CCGT	23010.357494	582.777639	25.000000	4.000000	27.858925	Infinity	0.000000	0.032052	1.000000	0.120127	0.955769	0.070952	5120.191781
CCGT_AMMONIA	0.040959	0.001037	25.000000	0.000000	0.000050	Infinity	0.000000	0.000000	1.000000	0.043648	0.590000	0.070952	0.009114
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999050	2927.867941	25.000000	0.000000	209.999990	210.000000	0.000000	0.294376	1.000000	0.146362	1.000000	0.070952	267749.987883
WIND_ONSHORE	85646.993739	996.141103	30.000000	0.000000	74.999995	75.000000	0.000000	0.187019	1.000000	0.260357	1.000000	0.065051	46713.746585
WIND_OFFSHORE	0.948812	0.006601	30.000000	0.000000	0.000177	60.000000	0.000000	0.000001	1.000000	0.431433	1.000000	0.065051	0.110311
HYDRO_RIVER	1905.170951	19.050047	80.000000	0.000000	0.377641	22.000000	0.000000	0.001598	1.000000	0.441869	1.000000	0.051030	476.893188
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.038284	0.002461	25.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.057259	0.844900	0.070952	0.025662
IND_COGEN_WOOD	0.076550	0.002803	25.000000	0.000000	0.000065	Infinity	0.000000	0.000002	1.000000	0.323901	0.844900	0.070952	0.010790
IND_COGEN_WASTE	0.059568	0.002196	25.000000	0.000000	0.000019	Infinity	0.000000	0.000001	1.000000	0.097562	0.844900	0.070952	0.012124
IND_BOILER_GAS	0.023124	0.000463	17.000000	0.000000	0.000327	Infinity	0.000000	0.000000	1.000000	0.023671	0.944300	0.088699	0.004031
IND_BOILER_WOOD	1326.861661	26.536309	17.000000	0.000000	9.599636	Infinity	0.000000	0.403450	1.000000	0.767203	0.894600	0.088699	277.141486
IND_BOILER_OIL	0.022614	0.000486	17.000000	0.000000	0.000344	Infinity	0.000000	0.000000	1.000000	0.022414	0.944300	0.088699	0.004232
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1413.316682	28.265350	17.000000	0.000000	10.225124	Infinity	0.000000	0.431757	1.000000	0.770808	0.894600	0.088699	295.199339
IND_DIRECT_ELEC	7687.072287	34.871742	15.000000	0.000000	19.825838	Infinity	0.000000	0.164789	1.000000	0.151730	0.944300	0.096342	29.143982
DHN_HP_ELEC	7362.631913	249.657479	25.000000	0.000000	18.605190	Infinity	0.000000	0.999993	1.000000	0.730296	0.944300	0.070952	3252.001193
DHN_COGEN_GAS	0.082203	0.002403	25.000000	0.000000	0.000060	Infinity	0.000000	0.000001	1.000000	0.115045	0.844900	0.070952	0.029639
DHN_COGEN_WOOD	0.053634	0.001964	25.000000	0.000000	0.000046	Infinity	0.000000	0.000001	1.000000	0.153947	0.844900	0.070952	0.007560
DHN_COGEN_WASTE	0.053146	0.001959	25.000000	0.000000	0.000017	Infinity	0.000000	0.000001	1.000000	0.069925	0.844900	0.070952	0.010817
DHN_COGEN_WET_BIOMASS	0.024188	0.001969	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.036181	0.745500	0.070952	0.016605
DHN_COGEN_BIO_HYDROLYSIS	0.044573	0.002178	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.044947	0.844900	0.096342	0.005864
DHN_BOILER_GAS	0.005876	0.000118	17.000000	0.000000	0.000083	Infinity	0.000000	0.000000	1.000000	0.058741	0.944300	0.088699	0.001024
DHN_BOILER_WOOD	0.013626	0.000273	17.000000	0.000000	0.000099	Infinity	0.000000	0.000002	1.000000	0.282239	0.894600	0.088699	0.002846
DHN_BOILER_OIL	0.005303	0.000114	17.000000	0.000000	0.000081	Infinity	0.000000	0.000000	1.000000	0.057795	0.944300	0.088699	0.000992
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.041883	0.000049	30.000000	0.000000	0.000110	Infinity	0.000000	0.000001	1.000000	0.118642	1.000000	0.065051	0.024295
DEC_HP_ELEC	84111.093181	3506.966463	18.000000	0.000000	148.927181	Infinity	0.000000	0.914423	1.000000	0.339488	1.000000	0.085546	24556.602845
DEC_THHP_GAS	0.214699	0.006275	20.000000	0.000000	0.000593	Infinity	0.000000	0.000003	1.000000	0.304901	1.000000	0.080243	0.226300
DEC_COGEN_GAS	0.071225	0.004578	20.000000	0.000000	0.000047	Infinity	0.000000	0.000000	1.000000	0.102748	1.000000	0.080243	0.047744
DEC_COGEN_OIL	0.066861	0.004102	20.000000	0.000000	0.000047	Infinity	0.000000	0.000000	1.000000	0.097912	1.000000	0.080243	0.048336
DEC_ADVCOGEN_GAS	0.089283	0.001664	20.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.023486	1.000000	0.080243	0.021321
DEC_ADVCOGEN_H2	0.081176	0.001513	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.019012	1.000000	0.080243	0.019385
DEC_BOILER_GAS	0.045613	0.001369	17.000000	0.000000	0.000240	Infinity	0.000000	0.000000	1.000000	0.058245	1.000000	0.088699	0.005057
DEC_BOILER_WOOD	7719.043293	270.096944	17.000000	0.000000	13.909941	Infinity	0.000000	0.081512	1.000000	0.324000	1.000000	0.088699	293.360646
DEC_BOILER_OIL	0.035828	0.002149	17.000000	0.000000	0.000210	Infinity	0.000000	0.000000	1.000000	0.066939	1.000000	0.088699	0.004422
DEC_SOLAR	1142.007166	12.670800	20.000000	0.000000	1.507481	20.000000	0.000000	0.004061	1.000000	0.148939	1.000000	0.080243	333.484906
DEC_DIRECT_ELEC	0.076000	0.000332	15.000000	0.000000	0.001743	Infinity	0.000000	0.000001	1.000000	0.026676	1.000000	0.096342	0.002562
TRAMWAY_TROLLEY	10181.127213	203.622544	30.000000	0.000000	16.289804	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	0.530271	0.028035	15.000000	0.000000	0.000918	Infinity	0.000000	0.000010	1.000000	0.296616	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.017128	0.000694	15.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.057972	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	43984.920745	2297.250939	15.000000	0.000000	75.182758	Infinity	0.000000	0.799990	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.007887	0.000221	15.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.030487	0.296804	0.096342	0.000000
TRAIN_PUB	0.010228	0.000369	40.000000	0.000000	0.000007	Infinity	0.000000	0.000000	0.500000	0.030564	0.275073	0.058278	0.000000
CAR_GASOLINE	0.017405	0.001051	15.000000	0.000000	0.000044	Infinity	0.000000	0.000000	1.000000	0.022282	0.051370	0.096342	0.000000
CAR_DIESEL	0.010093	0.000590	15.000000	0.000000	0.000025	Infinity	0.000000	0.000000	1.000000	0.011404	0.051370	0.096342	0.000000
CAR_NG	0.022573	0.001318	15.000000	0.000000	0.000055	Infinity	0.000000	0.000000	1.000000	0.028148	0.051370	0.096342	0.000000
CAR_METHANOL	0.016214	0.000979	15.000000	0.000000	0.000041	Infinity	0.000000	0.000000	1.000000	0.019135	0.051370	0.096342	0.000000
CAR_HEV	0.007885	0.000633	15.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.009619	0.051370	0.096342	0.000000
CAR_PHEV	1.950829	0.140092	15.000000	0.000000	0.004120	Infinity	0.000000	0.000001	1.000000	0.025152	0.051370	0.096342	0.000000
CAR_BEV	999638.685897	16289.780756	15.000000	0.000000	1628.978076	Infinity	0.000000	0.999999	1.000000	0.051370	0.051370	0.096342	0.000000
CAR_FUEL_CELL	0.212838	0.002004	15.000000	0.000000	0.000200	Infinity	0.000000	0.000000	1.000000	0.057586	0.051370	0.096342	0.000000
PLANE	0.000000	0.000000	30.000000	0.000000	21.872146	Infinity	0.000000	1.000000	1.000000	1.000000	1.000000	0.065051	0.000000
BOAT_FREIGHT_DIESEL	0.093933	0.004966	40.000000	0.000000	0.001300	Infinity	0.000000	0.000063	1.000000	0.111241	0.114155	0.058278	0.000000
BOAT_FREIGHT_NG	1462.457928	76.381469	40.000000	0.000000	19.998057	Infinity	0.000000	0.999903	1.000000	0.114155	0.114155	0.058278	0.000000
BOAT_FREIGHT_METHANOL	0.050782	0.002685	40.000000	0.000000	0.000703	Infinity	0.000000	0.000034	1.000000	0.110120	0.114155	0.058278	0.000000
TRAIN_FREIGHT	1905.660880	38.111606	40.000000	0.000000	18.249961	Infinity	0.000000	1.000000	1.000000	0.342466	0.342466	0.058278	0.000000
TRUCK_DIESEL	24504.798940	1295.552777	15.000000	0.000000	69.820210	Infinity	0.000000	0.574653	1.000000	0.092593	0.092593	0.096342	0.000000
TRUCK_METHANOL	0.060775	0.003213	15.000000	0.000000	0.000173	Infinity	0.000000	0.000001	1.000000	0.092532	0.092593	0.096342	0.000000
TRUCK_FUEL_CELL	22230.864135	623.596316	15.000000	0.000000	51.679253	Infinity	0.000000	0.425345	1.000000	0.092593	0.092593	0.096342	0.000000
TRUCK_ELEC	0.068490	0.001804	15.000000	0.000000	0.000078	Infinity	0.000000	0.000001	1.000000	0.073413	0.092593	0.096342	0.000000
TRUCK_NG	0.003036	0.000159	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.007812	0.092593	0.096342	0.000000
HABER_BOSCH	5159.604812	100.877633	20.000000	0.000000	5.352454	Infinity	0.000000	1.000000	1.000000	0.811413	0.994000	0.080243	0.000000
CO2_TO_METHANOL	0.028720	0.001149	20.000000	0.000000	0.000036	Infinity	0.000000	0.000007	1.000000	0.071278	0.944300	0.080243	0.000000
E_WOOD_TO_METHANOL	1161.614625	46.464585	20.000000	0.000000	0.998809	Infinity	0.000000	0.999986	1.000000	0.994000	0.994000	0.080243	0.000000
METHANE_TO_METHANOL	0.035917	0.001437	25.000000	0.000000	0.000024	Infinity	0.000000	0.000007	1.000000	0.065318	0.844900	0.070952	0.000000
OIL_TO_HVC	904.546960	4.808992	15.000000	0.000000	2.012116	Infinity	0.000000	0.282773	1.000000	0.993996	0.994000	0.096342	0.000000
GAS_TO_HVC	0.032739	0.000818	25.000000	0.000000	0.000036	Infinity	0.000000	0.000000	1.000000	0.025673	0.994000	0.070952	0.000000
BIOMASS_TO_HVC	16901.224916	504.224725	20.000000	0.000000	5.103489	Infinity	0.000000	0.717221	1.000000	0.994000	0.994000	0.080243	0.000000
METHANOL_TO_HVC	0.047800	0.004302	20.000000	0.000000	0.000060	Infinity	0.000000	0.000006	1.000000	0.390975	0.994000	0.080243	0.000000
