TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.793204	6175.859016	60.000000	0.000000	59.999999	60.000000	0.000000	0.377032	1.000000	0.843906	0.843906	0.052828	42472.799007
CCGT	8092.174715	204.948509	25.000000	4.000000	9.797296	Infinity	0.000000	0.004098	1.000000	0.056170	0.955769	0.070952	1800.645057
CCGT_AMMONIA	0.036853	0.000933	25.000000	0.000000	0.000045	Infinity	0.000000	0.000000	1.000000	0.030733	0.590000	0.070952	0.008200
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.991100	2927.866832	25.000000	0.000000	209.999911	210.000000	0.000000	0.230847	1.000000	0.147629	1.000000	0.070952	267749.886531
WIND_ONSHORE	85646.996939	996.141141	30.000000	0.000000	74.999997	75.000000	0.000000	0.145357	1.000000	0.260281	1.000000	0.065051	46713.748331
WIND_OFFSHORE	238972.235419	1662.647984	30.000000	0.000000	44.606842	60.000000	0.000000	0.166896	1.000000	0.502473	1.000000	0.065051	27783.371630
HYDRO_RIVER	110988.179861	1109.784959	80.000000	0.000000	21.999988	22.000000	0.000000	0.075770	1.000000	0.462531	1.000000	0.051030	27782.024946
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.065340	0.004200	25.000000	0.000000	0.000043	Infinity	0.000000	0.000001	1.000000	0.106019	0.844900	0.070952	0.043799
IND_COGEN_WOOD	0.025974	0.000951	25.000000	0.000000	0.000022	Infinity	0.000000	0.000000	1.000000	0.043595	0.844900	0.070952	0.003661
IND_COGEN_WASTE	0.044515	0.001641	25.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.064204	0.844900	0.070952	0.009060
IND_BOILER_GAS	286.164922	5.733272	17.000000	0.000000	4.049313	Infinity	0.000000	0.025467	1.000000	0.100689	0.944300	0.088699	49.887531
IND_BOILER_WOOD	0.021018	0.000420	17.000000	0.000000	0.000152	Infinity	0.000000	0.000001	1.000000	0.063922	0.894600	0.088699	0.004390
IND_BOILER_OIL	0.020154	0.000433	17.000000	0.000000	0.000306	Infinity	0.000000	0.000000	1.000000	0.012750	0.944300	0.088699	0.003772
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1654.422597	33.087300	17.000000	0.000000	11.969488	Infinity	0.000000	0.492308	1.000000	0.658476	0.894600	0.088699	345.559111
IND_DIRECT_ELEC	6211.097577	28.176109	15.000000	0.000000	16.019131	Infinity	0.000000	0.482222	1.000000	0.481933	0.944300	0.096342	23.548122
DHN_HP_ELEC	9235.997297	313.180915	25.000000	0.000000	23.339139	Infinity	0.000000	0.999975	1.000000	0.670237	0.944300	0.070952	4079.448027
DHN_COGEN_GAS	0.073534	0.002150	25.000000	0.000000	0.000054	Infinity	0.000000	0.000000	1.000000	0.067347	0.844900	0.070952	0.026513
DHN_COGEN_WOOD	0.024680	0.000904	25.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.026509	0.844900	0.070952	0.003479
DHN_COGEN_WASTE	0.035865	0.001322	25.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.034856	0.844900	0.070952	0.007300
DHN_COGEN_WET_BIOMASS	0.639123	0.052015	25.000000	0.000000	0.000428	Infinity	0.000000	0.000018	1.000000	0.673481	0.745500	0.070952	0.438754
