Name	C_inv	C_maint	C_op
NUCLEAR	15359.465247	6175.858408	0.000000
CCGT	1775.225923	633.673730	0.000000
CCGT_AMMONIA	0.001008	0.000360	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001358	2927.867590	0.000000
WIND_ONSHORE	5571.459663	996.141070	0.000000
WIND_OFFSHORE	0.020212	0.002162	0.000000
HYDRO_RIVER	1939.298193	380.000645	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.001012	0.000917	0.000000
IND_COGEN_WOOD	0.001989	0.001026	0.000000
IND_COGEN_WASTE	0.001497	0.000778	0.000000
IND_BOILER_GAS	0.000764	0.000173	0.000000
IND_BOILER_WOOD	117.116167	26.406589	0.000000
IND_BOILER_OIL	0.000749	0.000182	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	125.469847	28.290123	0.000000
IND_DIRECT_ELEC	739.176862	34.805196	0.000000
DHN_HP_ELEC	515.058148	246.150268	0.000000
DHN_COGEN_GAS	0.002241	0.000923	0.000000
DHN_COGEN_WOOD	0.001337	0.000690	0.000000
DHN_COGEN_WASTE	0.001335	0.000694	0.000000
DHN_COGEN_WET_BIOMASS	0.000629	0.000722	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001511	0.000767	0.000000
DHN_BOILER_GAS	0.000179	0.000040	0.000000
DHN_BOILER_WOOD	0.000408	0.000092	0.000000
DHN_BOILER_OIL	0.000162	0.000039	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000922	0.000017	0.000000
DEC_HP_ELEC	7873.161445	3837.307975	0.000000
DEC_THHP_GAS	0.008251	0.003005	0.000000
DEC_COGEN_GAS	0.002158	0.001728	0.000000
DEC_COGEN_OIL	0.001988	0.001520	0.000000
DEC_ADVCOGEN_GAS	0.002652	0.000616	0.000000
DEC_ADVCOGEN_H2	0.002390	0.000555	0.000000
DEC_BOILER_GAS	0.001460	0.000494	0.000000
DEC_BOILER_WOOD	0.228558	0.090164	0.000000
DEC_BOILER_OIL	0.001131	0.000765	0.000000
DEC_SOLAR	0.084160	0.011637	0.000000
DEC_DIRECT_ELEC	0.002467	0.000112	0.000000
TRAMWAY_TROLLEY	662.296945	203.622547	0.000000
BUS_COACH_DIESEL	1417.336506	777.791961	0.000000
BUS_COACH_HYDIESEL	0.000348	0.000146	0.000000
BUS_COACH_CNG_STOICH	2802.912218	1519.487621	0.000000
BUS_COACH_FC_HYBRIDH2	0.000069	0.000020	0.000000
TRAIN_PUB	0.000750	0.000464	0.000000
CAR_GASOLINE	0.000525	0.000329	0.000000
CAR_DIESEL	0.000342	0.000207	0.000000
CAR_NG	0.000899	0.000545	0.000000
CAR_METHANOL	0.000314	0.000197	0.000000
CAR_HEV	0.000246	0.000205	0.000000
CAR_PHEV	0.061143	0.045575	0.000000
CAR_BEV	96307.566742	16289.795803	0.000000
CAR_FUEL_CELL	0.006346	0.000620	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.002511	0.002278	0.000000
BOAT_FREIGHT_NG	85.234309	76.385905	0.000000
BOAT_FREIGHT_METHANOL	0.001022	0.000927	0.000000
TRAIN_FREIGHT	111.058408	38.111605	0.000000
TRUCK_DIESEL	931.917552	511.404451	0.000000
TRUCK_METHANOL	0.001363	0.000748	0.000000
TRUCK_FUEL_CELL	3893.164403	1133.529915	0.000000
TRUCK_ELEC	0.002663	0.000728	0.000000
TRUCK_NG	0.000072	0.000039	0.000000
HABER_BOSCH	417.296353	101.675920	0.000000
