TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.799860	6175.859157	60.000000	0.000000	60.000000	60.000000	0.000000	0.373789	1.000000	0.843906	0.843906	0.052828	42472.799980
CCGT	7735.579125	195.917101	25.000000	4.000000	9.365561	Infinity	0.000000	0.003878	1.000000	0.056087	0.955769	0.070952	1721.296537
CCGT_AMMONIA	0.001189	0.000030	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001033	0.590000	0.070952	0.000265
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999993	2927.868072	25.000000	0.000000	210.000000	210.000000	0.000000	0.227796	1.000000	0.146942	1.000000	0.070952	267749.999907
WIND_ONSHORE	85646.999823	996.141174	30.000000	0.000000	75.000000	75.000000	0.000000	0.144311	1.000000	0.260650	1.000000	0.065051	46713.749903
WIND_OFFSHORE	248646.298180	1729.955221	30.000000	0.000000	46.412614	60.000000	0.000000	0.172952	1.000000	0.504787	1.000000	0.065051	28908.096769
HYDRO_RIVER	110988.239472	1109.785555	80.000000	0.000000	22.000000	22.000000	0.000000	0.077273	1.000000	0.475801	1.000000	0.051030	27782.039868
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.001604	0.000103	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.002204	0.844900	0.070952	0.001075
IND_COGEN_WOOD	0.001046	0.000038	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.001658	0.844900	0.070952	0.000147
