Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.999532	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.984535	Infinity
WASTE	85000.000415	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	2616.050398	Infinity
CO2_EMISSIONS	38166.113197	Infinity
RES_WIND	435319.398422	Infinity
RES_SOLAR	272273.569488	Infinity
RES_HYDRO	92628.027908	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2694.751756	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889267	8.888889
APPLES	13.741835	13.741667
CEREALSTRAW	22194.444805	22194.444444
CHERRIES	194.444369	194.444444
MAIZESTRAW	1916.666842	1916.666667
OLIVES	0.390605	55.555556
OSR	1277.778092	1277.777778
RICESTRAW	100.827960	100.827778
VINEYARDS	361.111433	361.111111
MISCANTHUS	0.043503	21500.000000
SWITCHGRASS	0.045433	20666.666667
WILLOW	0.039114	17083.333333
POPLAR	0.033570	1638.888889
CP_RES	34138.483591	34138.483333
FUELWOOD_RES	3166.666989	3166.666667
LANDSCAPECARE	3543.139343	3543.138889
MSW	18386.154324	18386.155556
FUELWOODRW	24709.966999	24709.966667
OTHERSECRESID	1472.222705	1472.222222
SAWDUST	388.889428	388.888889
CP_RW	68126.034509	77250.000000
GRASS_FOR_BIOGAS	603.027204	603.027778
MAIZE_SILAGE	1742.805200	1742.805556
SUGARBEETTOPS	388.887793	388.888889
MANURE_LIQ	2638.887473	2638.888889
MANURE_SOL	12916.667299	12916.666667
SLUDGE	1.665337	1.666667
