Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.996851	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.983411	Infinity
WASTE	85000.000044	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	11528.408673	Infinity
CO2_EMISSIONS	114003.740879	Infinity
RES_WIND	171040.504028	Infinity
RES_SOLAR	263220.854033	Infinity
RES_HYDRO	0.074463	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	79241.411268	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.833365	88.833333
APPLES	109.966662	109.966667
CEREALSTRAW	53000.000035	53000.000000
CHERRIES	388.888899	388.888889
MAIZESTRAW	12472.222257	12472.222222
OLIVES	166.666627	166.666667
OSR	8833.333371	8833.333333
RICESTRAW	504.147258	504.147222
VINEYARDS	2944.444465	2944.444444
MISCANTHUS	43694.444461	43694.444444
SWITCHGRASS	44055.555575	44055.555556
WILLOW	10611.110849	10611.111111
POPLAR	0.060310	1750.000000
CP_RES	120840.166693	120840.166667
FUELWOOD_RES	44388.888920	44388.888889
LANDSCAPECARE	35431.344479	35431.344444
MSW	40333.000046	40333.000000
FUELWOODRW	34138.888920	34138.888889
OTHERSECRESID	15166.666705	15166.666667
SAWDUST	4444.444488	4444.444444
CP_RW	93000.000002	93000.000000
GRASS_FOR_BIOGAS	860.138593	860.138889
MAIZE_SILAGE	2485.832797	2485.833333
SUGARBEETTOPS	861.110673	861.111111
MANURE_LIQ	10583.327926	10583.333333
MANURE_SOL	117444.444287	117444.444444
SLUDGE	4.165480	4.166667
