Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.981252	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.897190	Infinity
WASTE	85000.000779	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5959.421213	Infinity
CO2_EMISSIONS	56558.470810	Infinity
RES_WIND	237743.241945	Infinity
RES_SOLAR	271106.663172	Infinity
RES_HYDRO	90137.986284	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	19219.907353	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.417388	44.416667
APPLES	54.986637	54.986111
CEREALSTRAW	36555.556362	36555.555556
CHERRIES	194.444456	194.444444
MAIZESTRAW	6388.889609	6388.888889
OLIVES	0.187136	55.555556
OSR	4222.223019	4222.222222
RICESTRAW	268.878541	268.877778
VINEYARDS	1500.000541	1500.000000
MISCANTHUS	7888.286711	30638.888889
SWITCHGRASS	32110.901125	32111.111111
WILLOW	0.268583	8277.777778
POPLAR	0.157710	888.888889
CP_RES	34138.483880	34138.483333
FUELWOOD_RES	12555.556221	12555.555556
LANDSCAPECARE	14172.545231	14172.544444
MSW	31515.362022	31515.361111
FUELWOODRW	28361.111805	28361.111111
OTHERSECRESID	6055.556397	6055.555556
SAWDUST	1722.223163	1722.222222
CP_RW	77249.990698	77250.000000
GRASS_FOR_BIOGAS	781.940839	781.944444
MAIZE_SILAGE	2259.770638	2259.777778
SUGARBEETTOPS	583.328327	583.333333
MANURE_LIQ	6527.751270	6527.777778
MANURE_SOL	65138.889489	65138.888889
SLUDGE	3.046797	3.055556
