TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798799	6175.859134	60.000000	0.000000	60.000000	60.000000	0.000000	0.416602	1.000000	0.843906	0.843906	0.052828	42472.799825
CCGT	16051.643188	406.536001	25.000000	4.000000	19.433923	Infinity	0.000000	0.011274	1.000000	0.070507	0.955769	0.070952	3571.760741
CCGT_AMMONIA	0.003195	0.000081	25.000000	0.000000	0.000004	Infinity	0.000000	0.000000	1.000000	0.003185	0.590000	0.070952	0.000711
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999966	2927.868068	25.000000	0.000000	210.000000	210.000000	0.000000	0.254587	1.000000	0.147347	1.000000	0.070952	267749.999563
WIND_ONSHORE	85646.999517	996.141171	30.000000	0.000000	75.000000	75.000000	0.000000	0.160425	1.000000	0.259976	1.000000	0.065051	46713.749737
WIND_OFFSHORE	95653.727749	665.510273	30.000000	0.000000	17.854839	60.000000	0.000000	0.072782	1.000000	0.495440	1.000000	0.065051	11120.886329
HYDRO_RIVER	110988.236089	1109.785521	80.000000	0.000000	21.999999	22.000000	0.000000	0.084331	1.000000	0.465897	1.000000	0.051030	27782.039021
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.006884	0.000443	25.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.013110	0.844900	0.070952	0.004615
IND_COGEN_WOOD	0.003616	0.000132	25.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.007692	0.844900	0.070952	0.000510
IND_COGEN_WASTE	0.004595	0.000169	25.000000	0.000000	0.000001	Infinity	0.000000	0.000000	1.000000	0.006164	0.844900	0.070952	0.000935
IND_BOILER_GAS	0.154565	0.003097	17.000000	0.000000	0.002187	Infinity	0.000000	0.000021	1.000000	0.155817	0.944300	0.088699	0.026945
IND_BOILER_WOOD	0.003030	0.000061	17.000000	0.000000	0.000022	Infinity	0.000000	0.000000	1.000000	0.032873	0.894600	0.088699	0.000633
IND_BOILER_OIL	0.002275	0.000049	17.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.006086	0.944300	0.088699	0.000426
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2213.813660	44.274732	17.000000	0.000000	16.016594	Infinity	0.000000	0.492316	1.000000	0.492092	0.894600	0.088699	462.399076
