TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.790534	6175.858959	60.000000	0.000000	59.999998	60.000000	0.000000	0.425191	1.000000	0.843906	0.843906	0.052828	42472.798617
CCGT	18441.747576	467.069584	25.000000	4.000000	22.327652	Infinity	0.000000	0.014650	1.000000	0.078135	0.955769	0.070952	4103.599190
CCGT_AMMONIA	0.037307	0.000945	25.000000	0.000000	0.000045	Infinity	0.000000	0.000000	1.000000	0.041146	0.590000	0.070952	0.008301
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999963	2927.868068	25.000000	0.000000	210.000000	210.000000	0.000000	0.259347	1.000000	0.147070	1.000000	0.070952	267749.999530
WIND_ONSHORE	85646.998542	996.141159	30.000000	0.000000	74.999999	75.000000	0.000000	0.163767	1.000000	0.260032	1.000000	0.065051	46713.749205
WIND_OFFSHORE	65524.475834	455.886172	30.000000	0.000000	12.230877	60.000000	0.000000	0.049942	1.000000	0.486264	1.000000	0.065051	7618.001563
HYDRO_RIVER	110988.195602	1109.785116	80.000000	0.000000	21.999991	22.000000	0.000000	0.087103	1.000000	0.471492	1.000000	0.051030	27782.028887
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.048758	0.003134	25.000000	0.000000	0.000032	Infinity	0.000000	0.000000	1.000000	0.079334	0.844900	0.070952	0.032683
IND_COGEN_WOOD	0.068788	0.002519	25.000000	0.000000	0.000059	Infinity	0.000000	0.000001	1.000000	0.214992	0.844900	0.070952	0.009696
IND_COGEN_WASTE	0.054029	0.001992	25.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.079770	0.844900	0.070952	0.010997
IND_BOILER_GAS	0.023387	0.000469	17.000000	0.000000	0.000331	Infinity	0.000000	0.000001	1.000000	0.033092	0.944300	0.088699	0.004077
IND_BOILER_WOOD	503.021599	10.060082	17.000000	0.000000	3.639282	Infinity	0.000000	0.142159	1.000000	0.625366	0.894600	0.088699	105.066080
IND_BOILER_OIL	0.022693	0.000488	17.000000	0.000000	0.000345	Infinity	0.000000	0.000001	1.000000	0.024706	0.944300	0.088699	0.004247
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	1710.589271	34.210595	17.000000	0.000000	12.375845	Infinity	0.000000	0.492312	1.000000	0.636855	0.894600	0.088699	357.290640
IND_DIRECT_ELEC	6211.037377	28.175836	15.000000	0.000000	16.018976	Infinity	0.000000	0.365525	1.000000	0.365307	0.944300	0.096342	23.547894
DHN_HP_ELEC	6958.965655	235.969670	25.000000	0.000000	17.585135	Infinity	0.000000	0.999995	1.000000	0.753878	0.944300	0.070952	3073.705827
DHN_COGEN_GAS	0.075640	0.002212	25.000000	0.000000	0.000056	Infinity	0.000000	0.000001	1.000000	0.099147	0.844900	0.070952	0.027272
DHN_COGEN_WOOD	0.040120	0.001469	25.000000	0.000000	0.000034	Infinity	0.000000	0.000001	1.000000	0.085056	0.844900	0.070952	0.005655
DHN_COGEN_WASTE	0.046710	0.001722	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.050197	0.844900	0.070952	0.009507
DHN_COGEN_WET_BIOMASS	0.022495	0.001831	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.029464	0.745500	0.070952	0.015443
DHN_COGEN_BIO_HYDROLYSIS	0.046182	0.002257	15.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.044284	0.844900	0.096342	0.006076
DHN_BOILER_GAS	0.006527	0.000131	17.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.057430	0.944300	0.088699	0.001138
DHN_BOILER_WOOD	0.010512	0.000210	17.000000	0.000000	0.000076	Infinity	0.000000	0.000001	1.000000	0.116973	0.894600	0.088699	0.002196
DHN_BOILER_OIL	0.006085	0.000131	17.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.049326	0.944300	0.088699	0.001139
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.049591	0.000058	30.000000	0.000000	0.000130	Infinity	0.000000	0.000001	1.000000	0.122421	1.000000	0.065051	0.028766
DEC_HP_ELEC	92036.370757	3837.406618	18.000000	0.000000	162.959685	Infinity	0.000000	0.999993	1.000000	0.338661	1.000000	0.085546	26870.422420
DEC_THHP_GAS	0.117647	0.003438	20.000000	0.000000	0.000325	Infinity	0.000000	0.000002	1.000000	0.268836	1.000000	0.080243	0.124004
DEC_COGEN_GAS	0.075332	0.004842	20.000000	0.000000	0.000049	Infinity	0.000000	0.000000	1.000000	0.103944	1.000000	0.080243	0.050497
DEC_COGEN_OIL	0.054508	0.003344	20.000000	0.000000	0.000038	Infinity	0.000000	0.000000	1.000000	0.068785	1.000000	0.080243	0.039406
DEC_ADVCOGEN_GAS	0.093919	0.001750	20.000000	0.000000	0.000010	Infinity	0.000000	0.000000	1.000000	0.023790	1.000000	0.080243	0.022428
DEC_ADVCOGEN_H2	0.084019	0.001566	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.019759	1.000000	0.080243	0.020064
DEC_BOILER_GAS	0.045619	0.001369	17.000000	0.000000	0.000240	Infinity	0.000000	0.000000	1.000000	0.054677	1.000000	0.088699	0.005057
DEC_BOILER_WOOD	0.118993	0.004164	17.000000	0.000000	0.000214	Infinity	0.000000	0.000001	1.000000	0.269923	1.000000	0.088699	0.004522
DEC_BOILER_OIL	0.035255	0.002115	17.000000	0.000000	0.000206	Infinity	0.000000	0.000000	1.000000	0.045800	1.000000	0.088699	0.004352
DEC_SOLAR	1.380371	0.015315	20.000000	0.000000	0.001822	20.000000	0.000000	0.000002	1.000000	0.072203	1.000000	0.080243	0.403091
DEC_DIRECT_ELEC	0.080000	0.000350	15.000000	0.000000	0.001834	Infinity	0.000000	0.000001	1.000000	0.037942	1.000000	0.096342	0.002697
TRAMWAY_TROLLEY	10181.125096	203.622502	30.000000	0.000000	16.289800	Infinity	0.000000	0.200000	0.200000	0.342466	0.342466	0.065051	0.000000
BUS_COACH_DIESEL	18535.003168	979.941376	15.000000	0.000000	32.070809	Infinity	0.000000	0.341253	1.000000	0.296804	0.296804	0.096342	0.000000
BUS_COACH_HYDIESEL	0.131661	0.005335	15.000000	0.000000	0.000160	Infinity	0.000000	0.000002	1.000000	0.295805	0.296804	0.096342	0.000000
BUS_COACH_CNG_STOICH	0.168117	0.008780	15.000000	0.000000	0.000287	Infinity	0.000000	0.000003	1.000000	0.296808	0.296804	0.096342	0.000000
BUS_COACH_FC_HYBRIDH2	0.003762	0.000106	15.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.025994	0.296804	0.096342	0.000000
TRAIN_PUB	70057.506993	2528.398107	40.000000	0.000000	46.518311	Infinity	0.000000	0.458742	0.500000	0.275073	0.275073	0.058278	0.000000
CAR_GASOLINE	0.008468	0.000511	15.000000	0.000000	0.000021	Infinity	0.000000	0.000000	1.000000	0.010666	0.051370	0.096342	0.000000
CAR_DIESEL	0.025390	0.001483	15.000000	0.000000	0.000062	Infinity	0.000000	0.000000	1.000000	0.031652	0.051370	0.096342	0.000000
CAR_NG	0.016066	0.000938	15.000000	0.000000	0.000039	Infinity	0.000000	0.000000	1.000000	0.020103	0.051370	0.096342	0.000000
CAR_METHANOL	0.007509	0.000453	15.000000	0.000000	0.000019	Infinity	0.000000	0.000000	1.000000	0.009750	0.051370	0.096342	0.000000
CAR_HEV	0.005783	0.000464	15.000000	0.000000	0.000014	Infinity	0.000000	0.000000	1.000000	0.007021	0.051370	0.096342	0.000000
CAR_PHEV	2.017089	0.144851	15.000000	0.000000	0.004260	Infinity	0.000000	0.000001	1.000000	0.024325	0.051370	0.096342	0.000000
CAR_BEV	999638.802049	16289.782649	15.000000	0.000000	1628.978265	Infinity	0.000000	0.999999	1.000000	0.051370	0.051370	0.096342	0.000000
CAR_FUEL_CELL	0.126926	0.001195	15.000000	0.000000	0.000120	Infinity	0.000000	0.000000	1.000000	0.059700	0.051370	0.096342	0.000000
