TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.785753	6175.858857	60.000000	0.000000	59.999997	60.000000	0.000000	0.406907	1.000000	0.843906	0.843906	0.052828	42472.797919
CCGT	14525.995895	367.896309	25.000000	4.000000	17.586803	Infinity	0.000000	0.008408	1.000000	0.059490	0.955769	0.070952	3232.278543
CCGT_AMMONIA	0.032278	0.000818	25.000000	0.000000	0.000039	Infinity	0.000000	0.000000	1.000000	0.037410	0.590000	0.070952	0.007183
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.999892	2927.868058	25.000000	0.000000	209.999999	210.000000	0.000000	0.248617	1.000000	0.147320	1.000000	0.070952	267749.998622
WIND_ONSHORE	85646.987297	996.141029	30.000000	0.000000	74.999989	75.000000	0.000000	0.157112	1.000000	0.260674	1.000000	0.065051	46713.743072
WIND_OFFSHORE	126974.657390	883.425465	30.000000	0.000000	23.701241	60.000000	0.000000	0.095554	1.000000	0.501682	1.000000	0.065051	14762.317838
HYDRO_RIVER	110988.167730	1109.784838	80.000000	0.000000	21.999986	22.000000	0.000000	0.083402	1.000000	0.471741	1.000000	0.051030	27782.021910
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.052666	0.003385	25.000000	0.000000	0.000034	Infinity	0.000000	0.000001	1.000000	0.081142	0.844900	0.070952	0.035303
IND_COGEN_WOOD	0.037040	0.001356	25.000000	0.000000	0.000032	Infinity	0.000000	0.000001	1.000000	0.093645	0.844900	0.070952	0.005221
IND_COGEN_WASTE	0.048794	0.001799	25.000000	0.000000	0.000015	Infinity	0.000000	0.000000	1.000000	0.073213	0.844900	0.070952	0.009931
IND_BOILER_GAS	0.022442	0.000450	17.000000	0.000000	0.000318	Infinity	0.000000	0.000001	1.000000	0.059862	0.944300	0.088699	0.003912
IND_BOILER_WOOD	0.026845	0.000537	17.000000	0.000000	0.000194	Infinity	0.000000	0.000002	1.000000	0.177218	0.894600	0.088699	0.005607
IND_BOILER_OIL	0.021010	0.000452	17.000000	0.000000	0.000319	Infinity	0.000000	0.000000	1.000000	0.022343	0.944300	0.088699	0.003932
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2213.201504	44.262489	17.000000	0.000000	16.012165	Infinity	0.000000	0.492313	1.000000	0.492227	0.894600	0.088699	462.271216
IND_DIRECT_ELEC	6211.025493	28.175782	15.000000	0.000000	16.018945	Infinity	0.000000	0.507682	1.000000	0.507379	0.944300	0.096342	23.547849
DHN_HP_ELEC	8761.989818	297.107925	25.000000	0.000000	22.141333	Infinity	0.000000	0.999995	1.000000	0.611823	0.944300	0.070952	3870.083643
DHN_COGEN_GAS	0.067567	0.001976	25.000000	0.000000	0.000050	Infinity	0.000000	0.000001	1.000000	0.069370	0.844900	0.070952	0.024361
DHN_COGEN_WOOD	0.029997	0.001098	25.000000	0.000000	0.000026	Infinity	0.000000	0.000000	1.000000	0.048476	0.844900	0.070952	0.004228
DHN_COGEN_WASTE	0.041678	0.001536	25.000000	0.000000	0.000013	Infinity	0.000000	0.000000	1.000000	0.043794	0.844900	0.070952	0.008483
DHN_COGEN_WET_BIOMASS	0.023459	0.001909	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.042413	0.745500	0.070952	0.016104
DHN_COGEN_BIO_HYDROLYSIS	0.051998	0.002541	15.000000	0.000000	0.000011	Infinity	0.000000	0.000000	1.000000	0.061733	0.844900	0.096342	0.006841
DHN_BOILER_GAS	0.006022	0.000121	17.000000	0.000000	0.000085	Infinity	0.000000	0.000000	1.000000	0.064388	0.944300	0.088699	0.001050
DHN_BOILER_WOOD	0.009381	0.000188	17.000000	0.000000	0.000068	Infinity	0.000000	0.000001	1.000000	0.070510	0.894600	0.088699	0.001959
DHN_BOILER_OIL	0.005642	0.000121	17.000000	0.000000	0.000086	Infinity	0.000000	0.000000	1.000000	0.041523	0.944300	0.088699	0.001056
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.053468	0.000063	30.000000	0.000000	0.000140	Infinity	0.000000	0.000001	1.000000	0.123539	1.000000	0.065051	0.031015
DEC_HP_ELEC	92065.780349	3838.632835	18.000000	0.000000	163.011757	Infinity	0.000000	0.999996	1.000000	0.338514	1.000000	0.085546	26879.008679
DEC_THHP_GAS	0.081241	0.002374	20.000000	0.000000	0.000224	Infinity	0.000000	0.000001	1.000000	0.228780	1.000000	0.080243	0.085631
DEC_COGEN_GAS	0.058074	0.003733	20.000000	0.000000	0.000038	Infinity	0.000000	0.000000	1.000000	0.072014	1.000000	0.080243	0.038929
DEC_COGEN_OIL	0.039869	0.002446	20.000000	0.000000	0.000028	Infinity	0.000000	0.000000	1.000000	0.030066	1.000000	0.080243	0.028822
DEC_ADVCOGEN_GAS	0.080316	0.001497	20.000000	0.000000	0.000009	Infinity	0.000000	0.000000	1.000000	0.018884	1.000000	0.080243	0.019179
DEC_ADVCOGEN_H2	0.072180	0.001345	20.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.014969	1.000000	0.080243	0.017236
DEC_BOILER_GAS	0.041628	0.001249	17.000000	0.000000	0.000219	Infinity	0.000000	0.000000	1.000000	0.051386	1.000000	0.088699	0.004615
DEC_BOILER_WOOD	0.050853	0.001779	17.000000	0.000000	0.000092	Infinity	0.000000	0.000000	1.000000	0.151190	1.000000	0.088699	0.001933
DEC_BOILER_OIL	0.031499	0.001889	17.000000	0.000000	0.000184	Infinity	0.000000	0.000000	1.000000	0.029955	1.000000	0.088699	0.003888
