Name	GWP_constr	GWP_op
NUCLEAR	707.879937	0.000000
CCGT	134.352968	0.000000
CCGT_AMMONIA	0.000391	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999919	0.000000
WIND_ONSHORE	1557.124820	0.000000
WIND_OFFSHORE	445.052238	0.000000
HYDRO_RIVER	347.274942	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.002651	0.000000
IND_COGEN_WOOD	0.000281	0.000000
IND_COGEN_WASTE	0.000605	0.000000
IND_BOILER_GAS	3.347627	0.000000
IND_BOILER_WOOD	0.000459	0.000000
IND_BOILER_OIL	0.000356	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	19.358868	0.000000
IND_DIRECT_ELEC	1.569871	0.000000
DHN_HP_ELEC	134.018017	0.000000
DHN_COGEN_GAS	0.001473	0.000000
DHN_COGEN_WOOD	0.000244	0.000000
DHN_COGEN_WASTE	0.000489	0.000000
DHN_COGEN_WET_BIOMASS	7.676035	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.001561	0.000000
DHN_BOILER_GAS	0.000097	0.000000
DHN_BOILER_WOOD	0.000179	0.000000
DHN_BOILER_OIL	0.000098	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.001452	0.000000
DEC_HP_ELEC	1493.275720	0.000000
DEC_THHP_GAS	0.007626	0.000000
DEC_COGEN_GAS	0.003024	0.000000
DEC_COGEN_OIL	0.002107	0.000000
DEC_ADVCOGEN_GAS	0.001490	0.000000
DEC_ADVCOGEN_H2	0.001289	0.000000
DEC_BOILER_GAS	0.000420	0.000000
DEC_BOILER_WOOD	0.000158	0.000000
DEC_BOILER_OIL	0.000352	0.000000
DEC_SOLAR	0.024540	0.000000
DEC_DIRECT_ELEC	0.000180	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
