Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.880354	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.887869	Infinity
WASTE	85000.002395	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	4855.465099	Infinity
CO2_EMISSIONS	56754.599225	Infinity
RES_WIND	405166.173263	Infinity
RES_SOLAR	271043.010434	Infinity
RES_HYDRO	90558.441508	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2635.669079	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.418996	44.416667
APPLES	54.988123	54.986111
CEREALSTRAW	36555.542173	36555.555556
CHERRIES	194.444136	194.444444
MAIZESTRAW	6388.890354	6388.888889
OLIVES	1.681684	55.555556
OSR	4222.223545	4222.222222
RICESTRAW	268.876809	268.877778
VINEYARDS	1500.001691	1500.000000
MISCANTHUS	0.391402	30638.888889
SWITCHGRASS	0.415340	32111.111111
WILLOW	0.251728	8277.777778
POPLAR	0.174707	888.888889
CP_RES	34138.478833	34138.483333
FUELWOOD_RES	12555.557332	12555.555556
LANDSCAPECARE	14172.546596	14172.544444
MSW	31515.364823	31515.361111
FUELWOODRW	28361.110543	28361.111111
OTHERSECRESID	6055.558268	6055.555556
SAWDUST	1722.225260	1722.222222
CP_RW	7246.942393	77250.000000
GRASS_FOR_BIOGAS	781.917353	781.944444
MAIZE_SILAGE	2259.764650	2259.777778
SUGARBEETTOPS	583.232429	583.333333
MANURE_LIQ	6525.024951	6527.777778
MANURE_SOL	65138.891804	65138.888889
SLUDGE	3.045807	3.055556
