Name	GWP_constr	GWP_op
NUCLEAR	707.879981	0.000000
CCGT	44.561285	0.000000
CCGT_AMMONIA	0.000313	0.000000
COAL_US	0.000000	0.000000
COAL_IGCC	0.000000	0.000000
PV	10709.999956	0.000000
WIND_ONSHORE	1557.124798	0.000000
WIND_OFFSHORE	1133.123721	0.000000
HYDRO_RIVER	347.275428	0.000000
GEOTHERMAL	0.000000	0.000000
IND_COGEN_GAS	0.001250	0.000000
IND_COGEN_WOOD	0.000143	0.000000
IND_COGEN_WASTE	0.000328	0.000000
IND_BOILER_GAS	0.000397	0.000000
IND_BOILER_WOOD	0.000269	0.000000
IND_BOILER_OIL	0.000239	0.000000
IND_BOILER_COAL	0.000000	0.000000
IND_BOILER_WASTE	27.202892	0.000000
IND_DIRECT_ELEC	1.569868	0.000000
DHN_HP_ELEC	163.882606	0.000000
DHN_COGEN_GAS	0.000849	0.000000
DHN_COGEN_WOOD	0.000133	0.000000
DHN_COGEN_WASTE	0.000284	0.000000
DHN_COGEN_WET_BIOMASS	0.001043	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000607	0.000000
DHN_BOILER_GAS	0.000055	0.000000
DHN_BOILER_WOOD	0.000095	0.000000
DHN_BOILER_OIL	0.000053	0.000000
DHN_DEEP_GEO	0.000000	0.000000
DHN_SOLAR	0.000928	0.000000
DEC_HP_ELEC	1492.807896	0.000000
DEC_THHP_GAS	0.002693	0.000000
DEC_COGEN_GAS	0.001467	0.000000
DEC_COGEN_OIL	0.001279	0.000000
DEC_ADVCOGEN_GAS	0.000856	0.000000
DEC_ADVCOGEN_H2	0.000815	0.000000
DEC_BOILER_GAS	0.000275	0.000000
DEC_BOILER_WOOD	0.000093	0.000000
DEC_BOILER_OIL	0.000234	0.000000
DEC_SOLAR	0.010038	0.000000
DEC_DIRECT_ELEC	0.000116	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000
CAR_NG	0.000000	0.000000
CAR_METHANOL	0.000000	0.000000
CAR_HEV	0.000000	0.000000
CAR_PHEV	0.000000	0.000000
CAR_BEV	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000
PLANE	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000
