Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.995203	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.979845	Infinity
WASTE	85000.000402	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5144.993001	Infinity
CO2_EMISSIONS	38474.305040	Infinity
RES_WIND	432268.759422	Infinity
RES_SOLAR	271497.190368	Infinity
RES_HYDRO	91953.100569	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2371.817949	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889431	8.888889
APPLES	13.742155	13.741667
CEREALSTRAW	22194.444987	22194.444444
CHERRIES	194.444869	194.444444
MAIZESTRAW	1916.667216	1916.666667
OLIVES	55.555714	55.555556
OSR	1277.778330	1277.777778
RICESTRAW	100.828282	100.827778
VINEYARDS	361.111615	361.111111
MISCANTHUS	0.864149	21500.000000
SWITCHGRASS	819.954179	20666.666667
WILLOW	0.140413	17083.333333
POPLAR	0.083251	1638.888889
CP_RES	34138.483882	34138.483333
FUELWOOD_RES	3166.667213	3166.666667
LANDSCAPECARE	3543.139446	3543.138889
MSW	18386.148891	18386.155556
FUELWOODRW	24709.967213	24709.966667
OTHERSECRESID	1472.222784	1472.222222
SAWDUST	388.889465	388.888889
CP_RW	77249.990742	77250.000000
GRASS_FOR_BIOGAS	603.027527	603.027778
MAIZE_SILAGE	1742.804761	1742.805556
SUGARBEETTOPS	388.888385	388.888889
MANURE_LIQ	2638.887344	2638.888889
MANURE_SOL	12916.667256	12916.666667
SLUDGE	1.665814	1.666667
