Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.676757	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.917330	Infinity
WASTE	85000.001884	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	6674.789718	Infinity
CO2_EMISSIONS	55824.148227	Infinity
RES_WIND	224465.251831	Infinity
RES_SOLAR	270601.209963	Infinity
RES_HYDRO	90737.612930	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	26935.268362	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.419567	44.416667
APPLES	54.988953	54.986111
CEREALSTRAW	36555.558403	36555.555556
CHERRIES	194.447134	194.444444
MAIZESTRAW	6388.891734	6388.888889
OLIVES	55.558012	55.555556
OSR	4222.225099	4222.222222
RICESTRAW	268.880644	268.877778
VINEYARDS	1500.002794	1500.000000
MISCANTHUS	30638.825955	30638.888889
SWITCHGRASS	32111.113434	32111.111111
WILLOW	2193.959823	8277.777778
POPLAR	0.356156	888.888889
CP_RES	34138.486097	34138.483333
FUELWOOD_RES	12555.558370	12555.555556
LANDSCAPECARE	14172.547300	14172.544444
MSW	31515.364018	31515.361111
FUELWOODRW	28361.113926	28361.111111
OTHERSECRESID	6055.558444	6055.555556
SAWDUST	1722.225163	1722.222222
CP_RW	77249.985211	77250.000000
GRASS_FOR_BIOGAS	781.942429	781.944444
MAIZE_SILAGE	2259.771087	2259.777778
SUGARBEETTOPS	583.329990	583.333333
MANURE_LIQ	6527.758028	6527.777778
MANURE_SOL	65138.891510	65138.888889
SLUDGE	3.048598	3.055556
