Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.925876	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.949199	Infinity
WASTE	85000.000974	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3254.918065	Infinity
CO2_EMISSIONS	69867.946799	Infinity
RES_WIND	420220.499064	Infinity
RES_SOLAR	271227.734574	Infinity
RES_HYDRO	91556.294873	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2127.353143	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	88.826398	88.833333
APPLES	0.421198	109.966667
CEREALSTRAW	1869.149757	53000.000000
CHERRIES	0.776912	388.888889
MAIZESTRAW	117.025929	12472.222222
OLIVES	0.308354	166.666667
OSR	8833.319184	8833.333333
RICESTRAW	503.935976	504.147222
VINEYARDS	2.328355	2944.444444
MISCANTHUS	0.159853	43694.444444
SWITCHGRASS	0.164049	44055.555556
WILLOW	0.121982	10611.111111
POPLAR	0.102402	1750.000000
CP_RES	10.248242	120840.166667
FUELWOOD_RES	44388.806864	44388.888889
LANDSCAPECARE	35431.282956	35431.344444
MSW	2.530502	40333.000000
FUELWOODRW	34138.874714	34138.888889
OTHERSECRESID	15166.666060	15166.666667
SAWDUST	4444.444851	4444.444444
CP_RW	0.539943	93000.000000
GRASS_FOR_BIOGAS	860.108294	860.138889
MAIZE_SILAGE	2485.825255	2485.833333
SUGARBEETTOPS	861.000853	861.111111
MANURE_LIQ	10583.039128	10583.333333
MANURE_SOL	117444.445542	117444.444444
SLUDGE	4.157369	4.166667
