Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.988878	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.983183	Infinity
WASTE	85000.000198	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	5870.754865	Infinity
CO2_EMISSIONS	56120.096774	Infinity
RES_WIND	293998.142095	Infinity
RES_SOLAR	271449.077237	Infinity
RES_HYDRO	90955.545116	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	4536.961682	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	44.416708	44.416667
APPLES	54.986029	54.986111
CEREALSTRAW	36555.554634	36555.555556
CHERRIES	194.443855	194.444444
MAIZESTRAW	6388.888866	6388.888889
OLIVES	0.396450	55.555556
OSR	4222.222265	4222.222222
RICESTRAW	268.877790	268.877778
VINEYARDS	1499.999892	1500.000000
MISCANTHUS	0.119182	30638.888889
SWITCHGRASS	0.130658	32111.111111
WILLOW	0.059947	8277.777778
POPLAR	0.048631	888.888889
CP_RES	34138.483084	34138.483333
FUELWOOD_RES	12555.555521	12555.555556
LANDSCAPECARE	14172.544497	14172.544444
MSW	31515.356747	31515.361111
FUELWOODRW	28361.111026	28361.111111
OTHERSECRESID	6055.555653	6055.555556
SAWDUST	1722.222377	1722.222222
CP_RW	77249.033161	77250.000000
GRASS_FOR_BIOGAS	781.941071	781.944444
MAIZE_SILAGE	2259.775345	2259.777778
SUGARBEETTOPS	583.327459	583.333333
MANURE_LIQ	6527.757898	6527.777778
MANURE_SOL	65138.889015	65138.888889
SLUDGE	3.050488	3.055556
