Name	Used	Potential
ELECTRICITY	0.000000	0.000000
GASOLINE	0.000000	0.000000
DIESEL	0.000000	0.000000
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000000
GAS	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000
JETFUEL	27299.994350	27300.000000
FT_FUEL	0.000000	0.000000
GAS_RE	0.000000	0.000000
WOOD	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000
COAL	0.000000	0.000000
URANIUM	1304462.976738	Infinity
WASTE	85000.000466	85000.000000
H2	0.000000	0.000000
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000000
METHANOL	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	3123.539839	Infinity
CO2_EMISSIONS	39102.134342	Infinity
RES_WIND	421792.926939	Infinity
RES_SOLAR	271431.447487	Infinity
RES_HYDRO	92357.728419	Infinity
RES_GEO	0.000000	Infinity
CO2_ATMOSPHERE	2475.207584	Infinity
CO2_CENTRALISED	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000
OTHER_GHG	0.000000	0.000000
OLIVE_PITS	8.889409	8.888889
APPLES	13.742085	13.741667
CEREALSTRAW	22194.444958	22194.444444
CHERRIES	194.444848	194.444444
MAIZESTRAW	1916.667181	1916.666667
OLIVES	55.555418	55.555556
OSR	1277.778333	1277.777778
RICESTRAW	100.828304	100.827778
VINEYARDS	361.111626	361.111111
MISCANTHUS	1.470105	21500.000000
SWITCHGRASS	10819.245861	20666.666667
WILLOW	0.209313	17083.333333
POPLAR	0.108506	1638.888889
CP_RES	34138.483799	34138.483333
FUELWOOD_RES	3166.667163	3166.666667
LANDSCAPECARE	3543.139436	3543.138889
MSW	18386.152774	18386.155556
FUELWOODRW	24709.967151	24709.966667
OTHERSECRESID	1472.222801	1472.222222
SAWDUST	388.889516	388.888889
CP_RW	77249.997876	77250.000000
GRASS_FOR_BIOGAS	603.027943	603.027778
MAIZE_SILAGE	1742.804772	1742.805556
SUGARBEETTOPS	388.888909	388.888889
MANURE_LIQ	2638.888001	2638.888889
MANURE_SOL	12916.667315	12916.666667
SLUDGE	1.663448	1.666667
