TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
NUCLEAR	290743.798003	6175.859118	60.000000	0.000000	60.000000	60.000000	0.000000	0.360123	1.000000	0.843906	0.843906	0.052828	42472.799708
CCGT	4424.815031	112.066197	25.000000	4.000000	5.357178	Infinity	0.000000	0.002066	1.000000	0.054224	0.955769	0.070952	984.595809
CCGT_AMMONIA	0.041218	0.001044	25.000000	0.000000	0.000050	Infinity	0.000000	0.000000	1.000000	0.033374	0.590000	0.070952	0.009172
COAL_US	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.862792	0.061072	0.000000
COAL_IGCC	0.000000	0.000000	35.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.850864	0.061072	0.000000
PV	20999.998593	2927.867877	25.000000	0.000000	209.999986	210.000000	0.000000	0.220374	1.000000	0.147549	1.000000	0.070952	267749.982063
WIND_ONSHORE	85646.999674	996.141172	30.000000	0.000000	75.000000	75.000000	0.000000	0.138922	1.000000	0.260438	1.000000	0.065051	46713.749822
WIND_OFFSHORE	307019.400089	2136.085749	30.000000	0.000000	57.308607	60.000000	0.000000	0.203530	1.000000	0.499349	1.000000	0.065051	35694.665848
HYDRO_RIVER	110988.233531	1109.785496	80.000000	0.000000	21.999999	22.000000	0.000000	0.074985	1.000000	0.479233	1.000000	0.051030	27782.038381
GEOTHERMAL	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.950000	0.065051	0.000000
IND_COGEN_GAS	0.024611	0.001582	25.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.021583	0.844900	0.070952	0.016497
IND_COGEN_WOOD	0.020737	0.000759	25.000000	0.000000	0.000018	Infinity	0.000000	0.000000	1.000000	0.034752	0.844900	0.070952	0.002923
IND_COGEN_WASTE	0.025638	0.000945	25.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.033132	0.844900	0.070952	0.005218
IND_BOILER_GAS	0.014492	0.000290	17.000000	0.000000	0.000205	Infinity	0.000000	0.000000	1.000000	0.017498	0.944300	0.088699	0.002526
IND_BOILER_WOOD	0.015302	0.000306	17.000000	0.000000	0.000111	Infinity	0.000000	0.000001	1.000000	0.089807	0.894600	0.088699	0.003196
IND_BOILER_OIL	0.014145	0.000304	17.000000	0.000000	0.000215	Infinity	0.000000	0.000000	1.000000	0.011815	0.944300	0.088699	0.002647
IND_BOILER_COAL	0.000000	0.000000	17.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.000000	0.894600	0.088699	0.000000
IND_BOILER_WASTE	2214.119563	44.280850	17.000000	0.000000	16.018807	Infinity	0.000000	0.492312	1.000000	0.492023	0.894600	0.088699	462.462971
IND_DIRECT_ELEC	6211.053148	28.175908	15.000000	0.000000	16.019016	Infinity	0.000000	0.507687	1.000000	0.507383	0.944300	0.096342	23.547954
DHN_HP_ELEC	9209.902401	312.296071	25.000000	0.000000	23.273197	Infinity	0.000000	0.999998	1.000000	0.667984	0.944300	0.070952	4067.922171
DHN_COGEN_GAS	0.031706	0.000927	25.000000	0.000000	0.000023	Infinity	0.000000	0.000000	1.000000	0.020390	0.844900	0.070952	0.011432
DHN_COGEN_WOOD	0.015252	0.000558	25.000000	0.000000	0.000013	Infinity	0.000000	0.000000	1.000000	0.016772	0.844900	0.070952	0.002150
DHN_COGEN_WASTE	0.022014	0.000812	25.000000	0.000000	0.000007	Infinity	0.000000	0.000000	1.000000	0.018008	0.844900	0.070952	0.004480
DHN_COGEN_WET_BIOMASS	0.011484	0.000935	25.000000	0.000000	0.000008	Infinity	0.000000	0.000000	1.000000	0.013928	0.745500	0.070952	0.007883
DHN_COGEN_BIO_HYDROLYSIS	0.024203	0.001183	15.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.023690	0.844900	0.096342	0.003184
DHN_BOILER_GAS	0.003182	0.000064	17.000000	0.000000	0.000045	Infinity	0.000000	0.000000	1.000000	0.017603	0.944300	0.088699	0.000555
DHN_BOILER_WOOD	0.004890	0.000098	17.000000	0.000000	0.000035	Infinity	0.000000	0.000000	1.000000	0.024980	0.894600	0.088699	0.001021
DHN_BOILER_OIL	0.002940	0.000063	17.000000	0.000000	0.000045	Infinity	0.000000	0.000000	1.000000	0.014816	0.944300	0.088699	0.000550
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.844900	0.065051	0.000000
DHN_SOLAR	0.032825	0.000039	30.000000	0.000000	0.000086	Infinity	0.000000	0.000001	1.000000	0.108878	1.000000	0.065051	0.019040
DEC_HP_ELEC	92036.837842	3837.426093	18.000000	0.000000	162.960512	Infinity	0.000000	0.999999	1.000000	0.338249	1.000000	0.085546	26870.558787
DEC_THHP_GAS	0.029035	0.000849	20.000000	0.000000	0.000080	Infinity	0.000000	0.000000	1.000000	0.058212	1.000000	0.080243	0.030604
DEC_COGEN_GAS	0.024759	0.001591	20.000000	0.000000	0.000016	Infinity	0.000000	0.000000	1.000000	0.015139	1.000000	0.080243	0.016596
DEC_COGEN_OIL	0.023526	0.001443	20.000000	0.000000	0.000017	Infinity	0.000000	0.000000	1.000000	0.009504	1.000000	0.080243	0.017007
DEC_ADVCOGEN_GAS	0.042937	0.000800	20.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.005534	1.000000	0.080243	0.010253
DEC_ADVCOGEN_H2	0.046180	0.000861	20.000000	0.000000	0.000005	Infinity	0.000000	0.000000	1.000000	0.007019	1.000000	0.080243	0.011028
DEC_BOILER_GAS	0.026516	0.000796	17.000000	0.000000	0.000139	Infinity	0.000000	0.000000	1.000000	0.014296	1.000000	0.088699	0.002940
DEC_BOILER_WOOD	0.026047	0.000911	17.000000	0.000000	0.000047	Infinity	0.000000	0.000000	1.000000	0.030148	1.000000	0.088699	0.000990
DEC_BOILER_OIL	0.020634	0.001238	17.000000	0.000000	0.000121	Infinity	0.000000	0.000000	1.000000	0.012494	1.000000	0.088699	0.002547
DEC_SOLAR	0.426018	0.004727	20.000000	0.000000	0.000562	20.000000	0.000000	0.000001	1.000000	0.070013	1.000000	0.080243	0.124404
