Name	C_inv	C_maint	C_op
NUCLEAR	15359.464702	6175.858189	0.000000
CCGT	1768.169824	631.155029	0.000000
CCGT_AMMONIA	0.003905	0.001394	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	1490.001327	2927.867530	0.000000
WIND_ONSHORE	5571.459186	996.140984	0.000000
WIND_OFFSHORE	0.063721	0.006815	0.000000
HYDRO_RIVER	2022.935963	396.389258	0.000000
GEOTHERMAL	0.000000	0.000000	0.000000
IND_COGEN_GAS	0.003602	0.003263	0.000000
IND_COGEN_WOOD	0.006844	0.003532	0.000000
IND_COGEN_WASTE	0.005455	0.002834	0.000000
IND_BOILER_GAS	0.002784	0.000629	0.000000
IND_BOILER_WOOD	117.776501	26.555477	0.000000
IND_BOILER_OIL	0.002734	0.000663	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	125.308502	28.253743	0.000000
IND_DIRECT_ELEC	740.691080	34.876495	0.000000
DHN_HP_ELEC	514.036611	245.662068	0.000000
DHN_COGEN_GAS	0.007865	0.003241	0.000000
DHN_COGEN_WOOD	0.004882	0.002519	0.000000
DHN_COGEN_WASTE	0.004912	0.002552	0.000000
DHN_COGEN_WET_BIOMASS	0.002326	0.002668	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.005589	0.002835	0.000000
DHN_BOILER_GAS	0.000657	0.000148	0.000000
DHN_BOILER_WOOD	0.001516	0.000342	0.000000
DHN_BOILER_OIL	0.000601	0.000146	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.003454	0.000063	0.000000
DEC_HP_ELEC	7872.685144	3837.075831	0.000000
DEC_THHP_GAS	0.028160	0.010257	0.000000
DEC_COGEN_GAS	0.007972	0.006386	0.000000
DEC_COGEN_OIL	0.007324	0.005600	0.000000
DEC_ADVCOGEN_GAS	0.009690	0.002250	0.000000
DEC_ADVCOGEN_H2	0.008738	0.002029	0.000000
DEC_BOILER_GAS	0.005280	0.001786	0.000000
DEC_BOILER_WOOD	0.658762	0.259876	0.000000
DEC_BOILER_OIL	0.004111	0.002780	0.000000
DEC_SOLAR	0.259567	0.035890	0.000000
DEC_DIRECT_ELEC	0.008118	0.000368	0.000000
TRAMWAY_TROLLEY	662.296840	203.622515	0.000000
BUS_COACH_DIESEL	1614.921370	886.220635	0.000000
BUS_COACH_HYDIESEL	0.004505	0.001895	0.000000
BUS_COACH_CNG_STOICH	2602.895804	1411.056661	0.000000
BUS_COACH_FC_HYBRIDH2	0.000896	0.000261	0.000000
TRAIN_PUB	0.001140	0.000706	0.000000
CAR_GASOLINE	0.001813	0.001136	0.000000
CAR_DIESEL	0.004531	0.002747	0.000000
CAR_NG	0.002813	0.001705	0.000000
CAR_METHANOL	0.001066	0.000668	0.000000
CAR_HEV	0.001010	0.000841	0.000000
CAR_PHEV	0.234732	0.174965	0.000000
CAR_BEV	96307.436057	16289.773699	0.000000
CAR_FUEL_CELL	0.023141	0.002261	0.000000
PLANE	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.009951	0.009027	0.000000
BOAT_FREIGHT_NG	85.223735	76.376428	0.000000
BOAT_FREIGHT_METHANOL	0.003844	0.003488	0.000000
TRAIN_FREIGHT	111.058400	38.111602	0.000000
TRUCK_DIESEL	732.581717	402.015768	0.000000
TRUCK_METHANOL	0.005685	0.003120	0.000000
TRUCK_FUEL_CELL	4137.477773	1204.663955	0.000000
TRUCK_ELEC	0.001684	0.000460	0.000000
TRUCK_NG	0.000268	0.000145	0.000000
HABER_BOSCH	417.024846	101.609766	0.000000
CO2_TO_METHANOL	0.002890	0.001441	0.000000
E_WOOD_TO_METHANOL	93.214641	46.466419	0.000000
METHANE_TO_METHANOL	0.003177	0.001791	0.000000
OIL_TO_HVC	87.145856	4.808977	0.000000
GAS_TO_HVC	0.002901	0.001022	0.000000
BIOMASS_TO_HVC	1356.194052	504.223252	0.000000
METHANOL_TO_HVC	0.005015	0.005624	0.000000
PHS	17.714736	0.000000	0.000000
BATT_LI	0.021953	0.000352	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.012818	0.001118	0.000000
TS_DEC_HP_ELEC	372.026124	32.456978	0.000000
TS_DEC_THHP_GAS	0.012154	0.001060	0.000000
TS_DEC_COGEN_GAS	0.012159	0.001061	0.000000
TS_DEC_COGEN_OIL	0.012168	0.001062	0.000000
TS_DEC_ADVCOGEN_GAS	0.012162	0.001061	0.000000
TS_DEC_ADVCOGEN_H2	0.012164	0.001061	0.000000
TS_DEC_BOILER_GAS	0.012189	0.001063	0.000000
TS_DEC_BOILER_WOOD	0.019151	0.001671	0.000000
TS_DEC_BOILER_OIL	0.012222	0.001066	0.000000
TS_DHN_DAILY	0.012233	0.000602	0.000000
TS_DHN_SEASONAL	853.986788	65.733561	0.000000
TS_HIGH_TEMP	0.000000	0.000000	0.000000
GAS_STORAGE	0.000000	39.336548	0.000000
H2_STORAGE	0.000000	21.882757	0.000000
DIESEL_STORAGE	0.000000	20.243484	0.000000
GASOLINE_STORAGE	0.000000	20.178629	0.000000
LFO_STORAGE	0.000000	22.214731	0.000000
AMMONIA_STORAGE	0.000000	20.953908	0.000000
METHANOL_STORAGE	0.000000	21.583863	0.000000
CO2_STORAGE	0.000000	8.244713	0.000000
JETFUEL_STORAGE	0.000000	6.283853	0.000000
WOOD_STORAGE	0.000000	12.623430	0.000000
EFFICIENCY	5600.000000	0.000000	0.000000
DHN	830.309729	0.000000	0.000000
GRID	9172.172074	0.000000	0.000000
ALKALINE_ELECTROLYSIS	1331.572309	663.773368	0.000000
HT_ELECTROLYSIS	1678.213785	836.570128	0.000000
SMR	0.002213	0.002878	0.000000
BIO_HYDROLYSIS	1715.248897	1213.866067	0.000000
H2_BIOMASS	0.003865	0.003838	0.000000
WOOD_TO_METHANE	0.005983	0.002982	0.000000
CO2_TO_METHANE	0.002545	0.001268	0.000000
E_WOOD_TO_METHANE	327.045365	163.028325	0.000000
BIOMETHANATION	0.003798	0.001893	0.000000
PYROLYSIS_TO_LFO	0.015439	0.008704	0.000000
PYROLYSIS_TO_FUELS	0.007377	0.004159	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	342.252751	234.909780	0.000000
WOOD_TO_METHANOL	0.005184	0.002584	0.000000
AMMONIA_TO_H2	0.001677	0.002181	0.000000
E_WOOD_TO_FT	4298.830289	2142.917092	0.000000
WOOD_TO_FT	0.011754	0.005859	0.000000
CO2_TO_FT	0.004218	0.002103	0.000000
REFINERY_JETFUEL	0.000000	0.000000	0.000000
REFINERY_GASOLINE	0.000000	0.000000	0.000000
REFINERY_DIESEL	0.000000	0.000000	0.000000
CEMENT_PROCESS	0.000000	0.000000	0.000000
NATURAL_CO2_SEQUESTRATION	0.000000	0.000000	0.000000
AGRICULTURE_EMISSIONS	0.000000	0.000000	0.000000
BIOMASS_SEQUESTRATION	0.000000	0.000000	0.000000
DAC_HT	0.004293	0.002239	0.000000
DAC_LT	0.004882	0.002434	0.000000
WOOD_GROWTH	0.000000	0.000000	0.000000
WET_BIOMASS_GROWTH	0.000000	0.000000	0.000000
SEQUESTRATION	0.000000	88.775834	0.000000
GHG_EMISSIONS	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	0.000000
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
GAS	0.000000	0.000000	0.000000
JETFUEL_RE	0.000000	0.000000	0.000000
JETFUEL	0.000000	0.000000	2730.000003
FT_FUEL	0.000000	0.000000	0.000000
GAS_RE	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	0.000000
WET_BIOMASS	0.000000	0.000000	0.000000
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	5087.404755
WASTE	0.000000	0.000000	1800.965928
H2	0.000000	0.000000	0.000000
H2_RE	0.000000	0.000000	0.000000
AMMONIA	0.000000	0.000000	0.000000
METHANOL	0.000000	0.000000	0.000000
AMMONIA_RE	0.000000	0.000000	0.000000
METHANOL_RE	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATMOSPHERE	0.000000	0.000000	0.000000
CO2_CENTRALISED	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
CO2_DECENTRALISED	0.000000	0.000000	0.000000
OTHER_GHG	0.000000	0.000000	0.000000
OLIVE_PITS	0.000000	0.000000	0.936601
APPLES	0.000000	0.000000	0.047265
CEREALSTRAW	0.000000	0.000000	383.968513
CHERRIES	0.000000	0.000000	7.659323
MAIZESTRAW	0.000000	0.000000	90.672413
OLIVES	0.000000	0.000000	0.019110
OSR	0.000000	0.000000	43.704410
RICESTRAW	0.000000	0.000000	3.391000
VINEYARDS	0.000000	0.000000	46.730107
MISCANTHUS	0.000000	0.000000	0.075971
SWITCHGRASS	0.000000	0.000000	0.402491
WILLOW	0.000000	0.000000	0.009521
POPLAR	0.000000	0.000000	0.007695
CP_RES	0.000000	0.000000	1560.614759
FUELWOOD_RES	0.000000	0.000000	459.105717
LANDSCAPECARE	0.000000	0.000000	296.354322
MSW	0.000000	0.000000	7.218956
FUELWOODRW	0.000000	0.000000	353.096717
OTHERSECRESID	0.000000	0.000000	84.729612
SAWDUST	0.000000	0.000000	1.100001
CP_RW	0.000000	0.000000	1941.652021
GRASS_FOR_BIOGAS	0.000000	0.000000	2.229969
MAIZE_SILAGE	0.000000	0.000000	8.849046
SUGARBEETTOPS	0.000000	0.000000	5.975950
MANURE_LIQ	0.000000	0.000000	212.096659
MANURE_SOL	0.000000	0.000000	2691.645416
